id,congress,chamber,rollnumber,voteview_id,date,year,month,day,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc,pap_description,pap_majortopic,pap_subtopic,majortopic,subtopic
31092,104,1,166,RH1040166,2/24/95,1995,2,24,1,173,172,250,-0.118,0.181,0.73,0.627,-27.735,HR450,Failed,Regulatory Transition Act of 1995,On Motion to Recommit with Instructions,(HOUSE REJECTED THE COLLINS OF ILLINOIS MOTION TO RECOMMIT THE BILL TO THE COMMITTEE ON GOVERNMENT REFORM AND OVERSIGHT WITH INSTRUCTIONS TO REPORT IT BACK FORTHWITH CONTAINING AN AMENDMENT TO EXEMPT FROM THE MORATORIUM ANY REGULATORY RULEMAKING BEGUN BY EPA BEFORE THE DATE OF ENACTMENT THAT RELATED TO CONTROL OF MICROBIAL AND DISINFECTION BY-PRODUCT RISKS IN DRINKING WATER SUPPLIES.),(HOUSE REJECTED THE COLLINS OF ILLINOIS MOTION TO RECOMMIT THE BILL TO THE COMMITTEE ON GOVERNMENT REFORM AND OVERSIGHT WITH INSTRUCTIONS TO REPORT IT BACK FORTHWITH CONTAINING AN AMENDMENT TO EXEMPT FROM THE MORATORIUM ANY REGULATORY RULEMAKING BEGUN B,7,701,7,701
31145,104,1,191,RH1040191,3/3/95,1995,3,3,1,198,180,239,-0.057,-0.098,0.314,0.065,-37.017,HR9,Failed,Job Creation and Wage Enhancement Act of 1995,On Motion to Recommit with Instructions,"H.R.9 BY ARCHER (R-TX) -- JOB CREATION AND WAGE ENHANCEMENT ACT OF 1995 PAPERWORK REDUCTION ACT OF 1995 PRIVATE PROPERTY PROTECTION ACT OF 1995 REGULATORY REFORM AND RELIEF ACT RISK ASSESSMENT AND COST-BENEFIT ACT OF 1995 RISK ASSESSMENT AND COMMUNICATION ACT OF 1995 (HOUSE REJECTED THE SPRATT MOTION TO RECOMMIT THE BILL TO THE COMMITTEE ON SCIENCE WITH INSTRUCTIONS TO REPORT IT BACK FORTHWITH CONTAINING AN AMENDMENT STRIKING LANGUAGE PROVIDING THAT ANY DETERMINATION BY A FEDERAL AGENCY TO APPROVE OR REJECT ANY PROPOSED OR FINAL ENVIRONMENTAL CLEAN-UP PLAN FOR A FACILITY THE COSTS OF WHICH ARE LIKELY TO EXCEED $5,000,000 BE TREATED AS A MAJOR RULE.)",JOB CREATION AND WAGE ENHANCEMENT ACT OF 1995 PAPERWORK REDUCTION ACT OF 1995 PRIVATE PROPERTY PROTECTION ACT OF 1995 REGULATORY REFORM AND RELIEF ACT RISK ASSESSMENT AND COST-BENEFIT ACT OF 1995 RISK ASSESSMENT AND COMMUNICATION ACT OF 1995 (HOUSE REJECT,7,704,7,704
31195,104,1,22,RH1040022,1/20/95,1995,1,20,1,23,173,249,-0.136,0.001,0.237,-0.148,-66.048,HR5,Failed,NA,On agreeing to the amendments en bloc,"(HOUSE REJECTED THE TAYLOR OF MISSISSIPPI EN BLOC AMENDMENT THAT SOUGHT TO PROVIDE THAT PROVISIONS WOULD NOT APPLY TO EXISTING LAWS AND REGULATIONS ESTABLISHING EFFLUENT LIMITATIONS RESTRICTING TYPES AND QUANTITIES OF POLLUTANTS THAT MAY BE DISCHARGED INTO U.S. WATERS BY SEWAGE TREATMENT PLANTS, FACTORIES, AND OTHER FACILITIES.)",(HOUSE REJECTED THE TAYLOR OF MISSISSIPPI EN BLOC AMENDMENT THAT SOUGHT TO PROVIDE THAT PROVISIONS WOULD NOT APPLY TO EXISTING LAWS AND REGULATIONS ESTABLISHING EFFLUENT LIMITATIONS RESTRICTING TYPES AND QUANTITIES OF POLLUTANTS THAT MAY BE DISCHARGED I,7,703,7,703
31246,104,1,25,RH1040025,1/23/95,1995,1,23,1,26,162,259,-0.157,0.059,0.328,0.198,-48.461,HR5,Failed,NA,On agreeing to the amendments en bloc,"(HOUSE REJECTED THE GENE GREEN OF TEXAS EN BLOC AMENDMENT THAT SOUGHT TO EXCLUDE FROM PROVISIONS ANY FEDERAL LAWS THAT REGULATE THE LICENSING, CONSTRUCTION, OR OPERATION OF NUCLEAR REACTORS, OR THE DISPOSAL OF NUCLEAR WASTE.)","(HOUSE REJECTED THE GENE GREEN OF TEXAS EN BLOC AMENDMENT THAT SOUGHT TO EXCLUDE FROM PROVISIONS ANY FEDERAL LAWS THAT REGULATE THE LICENSING, CONSTRUCTION, OR OPERATION OF NUCLEAR REACTORS, OR THE DISPOSAL OF NUCLEAR WASTE",7,704,7,704
31289,104,1,27,RH1040027,1/23/95,1995,1,23,1,28,161,263,-0.191,0.03,0.335,-0.085,-53.759,HR5,Failed,NA,On Agreeing to the Amendment,"(HOUSE REJECTED THE SPRATT AMENDMENT THAT SOUGHT TO EXEMPT FROM PROVISIONS ANY FEDERAL LAW THAT REGULATES THE GENERATION, TRANSPORTATION, STORAGE, OR DISPOSAL OF TOXIC, HAZARDOUS, OR RADIOACTIVE SUBSTANCES.)","(HOUSE REJECTED THE SPRATT AMENDMENT THAT SOUGHT TO EXEMPT FROM PROVISIONS ANY FEDERAL LAW THAT REGULATES THE GENERATION, TRANSPORTATION, STORAGE, OR DISPOSAL OF TOXIC, HAZARDOUS, OR RADIOACTIVE SUBSTANCES",7,704,7,704
31353,104,1,302,RH1040302,5/10/95,1995,5,10,1,311,414,4,0,0,0,0,0,HRES140,Passed,Providing for consideration of H.R. 961; Clean Water Amendments of 1995,On Agreeing to the Resolution,"H.RES.140 BY QUILLEN (R-TN) -- PROCEDURAL RESOLUTION - H.R. 961 (HOUSE PASSED H.RES. 140, THE RULE UNDER WHICH H.R. 961 WAS CONSIDERED.)","(HOUSE PASSED H.RES. 140, THE RULE UNDER WHICH H.R. 961 WAS CONSIDERED",7,710,7,701
31355,104,1,303,RH1040303,5/10/95,1995,5,10,1,312,184,242,0.092,-0.207,0.216,0.831,-104.226,HR961,Failed,NA,"On agreeing to the Substitute Amendment, as amended","H.R.961 BY SHUSTER (R-PA) -- CLEAN WATER AMENDMENTS OF 1995 COMPREHENSIVE WETLANDS CONSERVATION AND MANAGEMENT ACT OF 1995 (HOUSE REJECTED THE SAXTON AMENDMENT IN THE NATURE OF A SUBSTITUTE THAT SOUGHT TO RETAIN PROVISIONS REGARDING CLEAN WATER ACT FUNDING AUTHORIZATIONS, ASSISTANCE TO SMALL AND RURAL COMMUNITIES, CONTROL OF WATER POLLUTION FROM COMBINED SEWER OVERFLOWS (CSOS) AND CONSISTENCY OF STATE PROGRAMS WITH THE ENVIRONMENTAL PROTECTION AGENCY'S GREAT LAKES WATER QUALITY GUIDANCE; REPLACE WETLANDS LANGUAGE WITH PROVISIONS PROVIDING INCENTIVES FOR STATES TO ASSUME AUTHORITY OVER WETLANDS REGULATION THROUGH DELEGATION FROM EPA; EXPEDITE THE FEDERAL WETLANDS PERMITTING PROCESS; MAKE THE AGRICULTURE DEPARTMENT RESPONSIBLE FOR DETERMINING WHICH AREAS TO BE DESIGNATED WETLANDS ON ALL AGRICULTURE LANDS; REQUIRE THE ESTABLISHMENT OF A COORDINATING COMMITTEE OF FEDERAL, STATE AND LOCAL OFFICIALS TO HELP DEVELOP AND FIELDTEST NATIONAL WETLANDS POLICIES AND A STRATEGY FOR RESTORATION OF WETLANDS ECOSYSTEMS; STRIKE PROVISIONS ESTABLISHING NEW REQUIREMENTS TO COMPENSATE LANDOWNERS FOR LOSSES IN PROPERTY VALUE RESULTING FROM FEDERAL REGULATION; RETAIN THE SPECIAL RUNOFF CONTROL PROVISIONS CURRENTLY APPLICABLE TO COASTAL AREAS, BUT MODIFY THE CURRENT PROGRAM IN ACCORDANCE WITH RECOMMENDATIONS OF THE COASTAL STATES ORGANIZATION, ALLOW AFFECTED STATES TO TARGET RUNOFF CONTROL PROGRAMS TO THE AREAS MOST THREATENED BY POLLUTION AND GIVE GREATER AUTHORITY TO USE INCENTIVE-BASED PROGRAMS AND PLANNING AND MANAGEMENT MEASURES IN LIEU OF ENFORCEABLE REQUIREMENTS; RETAIN THE EXISTING STORM WATER MANAGEMENT PROGRAM, MAKING SEVERAL CHANGES IN THE PROGRAM, INCLUDING PLACING A TEN-YEAR MORATORIUM ON THE IMPLEMENTATION OF ANY NEW STORM WATER REQUIREMENTS FOR LIGHT INDUSTRIES OR COMMUNITIES WITH A POPULATION OF LESS THAN 100,000; AND PROHIBIT THE APPLICATION OF NUMERIC EFFLUENT LIMITS TO MUNICIPAL STORM WATER PERMITS.)","CLEAN WATER AMENDMENTS OF 1995 COMPREHENSIVE WETLANDS CONSERVATION AND MANAGEMENT ACT OF 1995 (HOUSE REJECTED THE SAXTON AMENDMENT IN THE NATURE OF A SUBSTITUTE THAT SOUGHT TO RETAIN PROVISIONS REGARDING CLEAN WATER ACT FUNDING AUTHORIZATIONS, ASSISTANCE",7,710,7,701
31357,104,1,304,RH1040304,5/10/95,1995,5,10,1,313,166,260,0.028,-0.434,0.229,0.399,-86.477,HR961,Failed,NA,On Agreeing to the Amendment,"(HOUSE REJECTED THE MINETA AMENDMENT THAT SOUGHT TO STRIKE LANGUAGE THAT WOULD REMOVE THE REQUIREMENT THAT EPA FIRST LIST A POLLUTANT BEFORE IT OR A STATE MAY ALLOW A PERMIT-HOLDER TO COMPLY WITH BEST PRACTICABLE CONTROL TECHNOLOGY OR WATER QUALITY STANDARDS IN LIEU OF BEST AVAILABLE TECHNOLOGY; STRIKE LANGUAGE THAT WOULD AUTHORIZE EPA OR STATES TO MODIFY EFFLUENT LIMITATIONS IN PERMITS FOR COAL REMINING, EVEN IF THE OPERATIONS EXCEED STATE WATER QUALITY STANDARDS IF THE RECEIVING WATERS DID NOT MEET WATER QUALITY STANDARDS PRIOR TO REMINING AND THE APPLICANT SUBMITS A PLAN CITING SPECIFIC MEASURES THAT WILL BE USED TO IMPROVE EXISTING WATER QUALITY; STRIKE LANGUAGE THAT WOULD STIPULATE THAT A COAL REMINING OPERATION THAT STARTED PRIOR TO THE ADOPTION OF NEW REGULATORY STANDARDS IS DEEMED TO BE IN COMPLIANCE AS LONG AS POST-MINING DISCHARGES ARE THE SAME OR BETTER THAN BEFORE MINING COMMENCED, AND REMINING WAS CONDUCTED UNDER A SURFACE MINING CONTROL AND RECLAMATION PERMIT; STRIKE LANGUAGE THAT WOULD PROVIDE FLEXIBILITY FOR PERMIT HOLDERS TO UNDERTAKE INNOVATIVE POLLUTION PREVENTION MEASURES; AND STRIKE LANGUAGE THAT WOULD REVISE THE STANDARDS AND PROCEDURES FOR DETERMINING WATER QUALITY STANDARDS ON A STATE AND FEDERAL LEVEL, BUT RETAIN LANGUAGE PROVIDING FOR A REVIEW OF SUCH PROPOSED REVISIONS BY THE ADMINISTRATION.)",(HOUSE REJECTED THE MINETA AMENDMENT THAT SOUGHT TO STRIKE LANGUAGE THAT WOULD REMOVE THE REQUIREMENT THAT EPA FIRST LIST A POLLUTANT BEFORE IT OR A STATE MAY ALLOW A PERMIT-HOLDER TO COMPLY WITH BEST PRACTICABLE CONTROL TECHNOLOGY OR WATER QUALITY STAN,7,700,7,700
31359,104,1,305,RH1040305,5/10/95,1995,5,10,1,314,224,199,0.137,-0.049,0.181,0.601,-126.655,HR961,Agreed to,NA,On Agreeing to the Amendment,"(HOUSE AGREED TO THE BOEHLERT AMENDMENT THAT STRIKES PROVISIONS FOLDING THE COASTAL ZONE MANAGEMENT PROGRAM INTO STATE NONPOINT SOURCE MANAGEMENT PROGRAMS AND, INSTEAD, REAUTHORIZES THE COASTAL ZONE ACT THROUGH FISCAL YEAR 2000, AMENDING IT TO REQUIRE THAT ANY STATE THAT HAS NOT RECEIVED FEDERAL APPROVAL FOR ITS CORE COASTAL MANAGEMENT PROGRAM SUBMIT A COASTAL NONPOINT PROGRAM WITHIN 30 MONTHS OF SUCH APPROVAL.)","(HOUSE AGREED TO THE BOEHLERT AMENDMENT THAT STRIKES PROVISIONS FOLDING THE COASTAL ZONE MANAGEMENT PROGRAM INTO STATE NONPOINT SOURCE MANAGEMENT PROGRAMS AND, INSTEAD, REAUTHORIZES THE COASTAL ZONE ACT THROUGH FISCAL YEAR 2000, AMENDING IT TO REQUIRE T",7,710,7,701
31361,104,1,306,RH1040306,5/11/95,1995,5,11,1,315,154,267,0.166,-0.986,0.231,0.406,-101.562,HR961,Failed,NA,On Agreeing to the Amendment,(HOUSE REJECTED THE PALLONE AMENDMENT THAT SOUGHT TO STRIKE LANGUAGE ADDRESSING SECONDARY TREATMENT REQUIREMENTS FOR SEWAGE TREATMENT PLANTS.),(HOUSE REJECTED THE PALLONE AMENDMENT THAT SOUGHT TO STRIKE LANGUAGE ADDRESSING SECONDARY TREATMENT REQUIREMENTS FOR SEWAGE TREATMENT PLANTS,7,703,7,703
31363,104,1,307,RH1040307,5/11/95,1995,5,11,1,316,159,258,-0.099,-0.09,0.215,0.378,-82.283,HR961,Failed,NA,On Agreeing to the Amendment,(HOUSE REJECTED THE MINETA AMENDMENT THAT SOUGHT TO REVISE LANGUAGE ADDRESSING STORMWATER MANAGEMENT PROVISIONS; LEAVE THE INDUSTRY UNDER THE STORMWATER DISCHARGE PERMIT SYSTEM; AND INCLUDE A MORATORIUM EXTENDING EPA'S DEADLINE FOR COMPLIANCE BY COMMERCIAL OPERATIONS.),(HOUSE REJECTED THE MINETA AMENDMENT THAT SOUGHT TO REVISE LANGUAGE ADDRESSING STORMWATER MANAGEMENT PROVISIONS; LEAVE THE INDUSTRY UNDER THE STORMWATER DISCHARGE PERMIT SYSTEM; AND INCLUDE A MORATORIUM EXTENDING EPA'S DEADLINE FOR COMPLIANCE BY COMMERC,7,701,7,701
31365,104,1,308,RH1040308,5/11/95,1995,5,11,1,317,175,251,0.002,-0.234,0.199,0.393,-101.289,HR961,Failed,NA,On Agreeing to the Amendment,"(HOUSE REJECTED THE PALLONE AMENDMENT THAT SOUGHT TO CHANGE THE BEACH WATER QUALITY MONITORING PROVISIONS AND PLACE NEW STANDARDS FOR ENVIRONMENTAL ASSESSMENT, CLOSURE PROCEDURES AND HEALTH STANDARDS FOR BEACHES.)","(HOUSE REJECTED THE PALLONE AMENDMENT THAT SOUGHT TO CHANGE THE BEACH WATER QUALITY MONITORING PROVISIONS AND PLACE NEW STANDARDS FOR ENVIRONMENTAL ASSESSMENT, CLOSURE PROCEDURES AND HEALTH STANDARDS FOR BEACHES",7,701,7,701
31367,104,1,309,RH1040309,5/11/95,1995,5,11,1,318,152,271,-0.196,0.093,0.24,0.19,-72.65,HR961,Failed,NA,On Agreeing to the Amendment,(HOUSE REJECTED THE MINETA AMENDMENT THAT SOUGHT TO REQUIRE THE EPA TO CONDUCT RISK ASSESSMENTS FOR THE PROPOSED REGULATORY REFORMS.),(HOUSE REJECTED THE MINETA AMENDMENT THAT SOUGHT TO REQUIRE THE EPA TO CONDUCT RISK ASSESSMENTS FOR THE PROPOSED REGULATORY REFORMS,7,701,7,701
31371,104,1,310,RH1040310,5/11/95,1995,5,11,1,319,153,271,-0.197,0.01,0.273,0.172,-66.831,HR961,Failed,NA,On agreeing to the amendments en bloc,"(HOUSE REJECTED THE COLLINS OF MICHIGAN EN BLOC AMENDMENT THAT SOUGHT TO REQUIRE THE EPA TO CONSIDER THE CONSUMPTION PATTERNS OF DIVERSE SEGMENTS OF THE POPULATION WHEN SETTING WATER QUALITY CRITERIA; TO POST WARNING SIGNS, PROPOSE AND ISSUE REGULATIONS ESTABLISHING MINIMUM UNIFORM REQUIREMENTS FOR WATERS THAT SIGNIFICANTLY VIOLATE WATER QUALITY STANDARDS OR ARE SUBJECT TO A FISHING OR SHELLFISH BAN, ADVISORY, OR CONSUMPTION RESTRICTION DUE TO CONTAMINATION; ESTABLISH WITHIN 18 MONTHS OF ENACTMENT, UNIFORM AND SCIENTIFICALLY SOUND REQUIREMENTS AND PROCEDURES FOR FISH AND SHELLFISH SAMPLING, MONITORING OF NAVIGABLE WATERS THAT DO NOT MEET APPLICABLE WATER QUALITY STANDARDS OR ARE SUBJECT TO FISHING BANS ADVISORIES, OR CONSUMPTION RESTRICTIONS; REVIEW FACILITY DISCHARGE PERMIT APPLICATIONS SO AS TO IDENTIFY AND REDUCE POLLUTION HAVING A DISPROPORTIONATELY HIGH AND ADVERSE IMPACT ON MINORITY AND LOW-INCOME POPULATIONS; AND COLLECT AND ANALYZE DATA ON SOURCES OF POLLUTION TO WHICH MINORITY AND LOW-INCOME POPULATIONS ARE EXPOSED, AND ON POLLUTANT DISCHARGES IN WATERS WHICH ARE ADJACENT TO AND OR USED BY MINORITY AND LOW-INCOME POPULATIONS.)","(HOUSE REJECTED THE COLLINS OF MICHIGAN EN BLOC AMENDMENT THAT SOUGHT TO REQUIRE THE EPA TO CONSIDER THE CONSUMPTION PATTERNS OF DIVERSE SEGMENTS OF THE POPULATION WHEN SETTING WATER QUALITY CRITERIA; TO POST WARNING SIGNS, PROPOSE AND ISSUE REGULATIONS",7,701,7,701
31373,104,1,311,RH1040311,5/11/95,1995,5,11,1,320,157,262,-0.195,0.182,0.336,0.525,-54.152,HR961,Failed,NA,On Agreeing to the Amendment,(HOUSE REJECTED THE MINETA AMENDMENT THAT SOUGHT TO MODIFY PROVISIONS RELATING TO RISK ASSESSMENT AND COST BENEFIT ANALYSIS REQUIREMENTS BY ESTABLISHING AN EFFECTIVE DATE OF ONE YEAR AFTER THE DATE OF ENACTMENT FOR ALL RISK ASSESSMENT COST-BENEFIT ANALYSIS.),(HOUSE REJECTED THE MINETA AMENDMENT THAT SOUGHT TO MODIFY PROVISIONS RELATING TO RISK ASSESSMENT AND COST BENEFIT ANALYSIS REQUIREMENTS BY ESTABLISHING AN EFFECTIVE DATE OF ONE YEAR AFTER THE DATE OF ENACTMENT FOR ALL RISK ASSESSMENT COST-BENEFIT ANALY,7,701,7,701
31375,104,1,312,RH1040312,5/11/95,1995,5,11,1,321,126,294,-0.208,-0.287,0.254,0.334,-78.252,HR961,Failed,NA,On Agreeing to the Amendment,(HOUSE REJECTED THE DEFAZIO AMENDMENT THAT SOUGHT TO EXEMPT CERTAIN NAVAL FACILITIES FROM ADHERING TO THE WATER QUALITY STANDARDS LANGUAGE.),(HOUSE REJECTED THE DEFAZIO AMENDMENT THAT SOUGHT TO EXEMPT CERTAIN NAVAL FACILITIES FROM ADHERING TO THE WATER QUALITY STANDARDS LANGUAGE,7,701,7,701
31377,104,1,313,RH1040313,5/11/95,1995,5,11,1,322,121,294,-0.319,0.139,0.275,0.314,-73.114,HR961,Failed,NA,On Agreeing to the Amendment,(HOUSE REJECTED THE NADLER AMENDMENT THAT SOUGHT TO STRIKE PROVISIONS WHICH ALLOW STATES TO DOWNGRADE DESIGNATED USES OF BODIES OF WATER IF THE COST OF ACHIEVING THE DESIGNATED USE STATUS EXCEEDS THE BENEFITS.),(HOUSE REJECTED THE NADLER AMENDMENT THAT SOUGHT TO STRIKE PROVISIONS WHICH ALLOW STATES TO DOWNGRADE DESIGNATED USES OF BODIES OF WATER IF THE COST OF ACHIEVING THE DESIGNATED USE STATUS EXCEEDS THE BENEFITS,7,710,7,701
31379,104,1,314,RH1040314,5/11/95,1995,5,11,1,323,122,290,-0.24,-0.146,0.237,0.335,-81.045,HR961,Failed,NA,On Agreeing to the Amendment,(HOUSE REJECTED THE OBERSTAR AMENDMENT THAT SOUGHT TO STRIKE PROVISIONS WHICH DELAY COMPLIANCE DEADLINES FOR STATE NON-POINT SOURCE POLLUTION CONTROL PROGRAMS BY ONE YEAR FOR EVERY YEAR IN WHICH THE BILL IS LESS THAN FULLY FUNDED.),(HOUSE REJECTED THE OBERSTAR AMENDMENT THAT SOUGHT TO STRIKE PROVISIONS WHICH DELAY COMPLIANCE DEADLINES FOR STATE NON-POINT SOURCE POLLUTION CONTROL PROGRAMS BY ONE YEAR FOR EVERY YEAR IN WHICH THE BILL IS LESS THAN FULLY FUNDED,7,701,7,701
31381,104,1,315,RH1040315,5/11/95,1995,5,11,1,324,106,299,-0.324,0.013,0.214,0.338,-92.194,HR961,Failed,NA,On Agreeing to the Amendment,(HOUSE REJECTED THE PALLONE AMENDMENT THAT SOUGHT TO ESTABLISH MANDATORY MINIMUM PENALTIES FOR VIOLATIONS TO THE CLEAN WATER ACT; TARGET REPEAT OFFENDERS BY INCREASING PENALTIES AND INSPECTION REQUIREMENTS FOR FACILITIES THAT REPEATEDLY VIOLATE THEIR PERMITS; TO AUTHORIZE CITIZENS TO SUE FOR VIOLATIONS AND PROHIBIT THE USE OF STATE ADMINISTRATIVE SETTLEMENTS AS A MEANS OF PRECLUDING CITIZEN SUITS AND ALLOW COURTS TO USE THE PROCEEDS OF SETTLEMENTS AND PENALTIES AGAINST POLLUTERS TO BE TARGETED FOR USE IN MITIGATION PROJECTS.),(HOUSE REJECTED THE PALLONE AMENDMENT THAT SOUGHT TO ESTABLISH MANDATORY MINIMUM PENALTIES FOR VIOLATIONS TO THE CLEAN WATER ACT; TARGET REPEAT OFFENDERS BY INCREASING PENALTIES AND INSPECTION REQUIREMENTS FOR FACILITIES THAT REPEATEDLY VIOLATE THEIR PE,7,700,7,700
31383,104,1,316,RH1040316,5/11/95,1995,5,11,1,325,156,247,0.031,-0.322,0.138,0.334,-141.551,HR961,Failed,NA,On Agreeing to the Amendment,(HOUSE REJECTED THE VISCLOSKY AMENDMENT THAT SOUGHT TO ESTABLISH A NATIONAL CLEAN WATER TRUST FUND.),(HOUSE REJECTED THE VISCLOSKY AMENDMENT THAT SOUGHT TO ESTABLISH A NATIONAL CLEAN WATER TRUST FUND,7,701,7,701
31385,104,1,317,RH1040317,5/11/95,1995,5,11,1,326,309,100,-0.345,-0.026,-0.213,-0.486,-90.307,HR961,Agreed to,NA,On Agreeing to the Amendment,(HOUSE AGREED TO THE LAUGHLIN SUBSTITUTE TO THE EMERSON AMENDMENT THAT PROVIDES THAT THE FEDERAL WATER POLLUTION CONTROL ACT DOES NOT APPLY WITH RESPECT TO THE LICENSING OF A HYDROELECTRIC PROJECT AND PROVIDES A DISPUTE RESOLUTION MECHANISM FOR THE PURPOSES OF RESOLVING CONFLICTS OR UNREASONABLE CONSEQUENCES RESULTING FROM ACTION TAKEN RELATING TO THE ISSUANCE OF A LICENSE FOR A HYDROELECTRIC PROJECT.),(HOUSE AGREED TO THE LAUGHLIN SUBSTITUTE TO THE EMERSON AMENDMENT THAT PROVIDES THAT THE FEDERAL WATER POLLUTION CONTROL ACT DOES NOT APPLY WITH RESPECT TO THE LICENSING OF A HYDROELECTRIC PROJECT AND PROVIDES A DISPUTE RESOLUTION MECHANISM FOR THE PURP,7,701,7,701
31387,104,1,318,RH1040318,5/12/95,1995,5,12,1,327,160,246,-0.433,0.901,-0.02,-0.134,-263.419,HR961,Failed,NA,On Agreeing to the Amendment,(HOUSE REJECTED THE BATEMAN SUBSTITUTE TO THE LIPINSKI AMENDMENT THAT SOUGHT TO CHANGE THE FORMULA FOR ALLOCATING SEWAGE TREATMENT PLANT CONSTRUCTION FUNDS.),(HOUSE REJECTED THE BATEMAN SUBSTITUTE TO THE LIPINSKI AMENDMENT THAT SOUGHT TO CHANGE THE FORMULA FOR ALLOCATING SEWAGE TREATMENT PLANT CONSTRUCTION FUNDS,7,703,7,703
31389,104,1,319,RH1040319,5/12/95,1995,5,12,1,328,247,154,-0.307,0.952,0.021,0.126,-258.132,HR961,Agreed to,NA,On Agreeing to the Amendment,(HOUSE AGREED TO THE LIPINSKI AMENDMENT THAT CHANGES THE FORMULA FOR ALLOCATING FEDERAL FUNDS FOR SEWAGE TREATMENT PLANT CONSTRUCTION AMONG STATES.),(HOUSE AGREED TO THE LIPINSKI AMENDMENT THAT CHANGES THE FORMULA FOR ALLOCATING FEDERAL FUNDS FOR SEWAGE TREATMENT PLANT CONSTRUCTION AMONG STATES,7,703,7,703
31393,104,1,320,RH1040320,5/12/95,1995,5,12,1,329,209,192,-0.187,0.823,-0.199,-0.274,-119.872,HR961,Agreed to,NA,On Agreeing to the Amendment,(HOUSE AGREED TO THE LARGENT AMENDMENT THAT REDUCES BY $1 BILLION THE AMOUNT APPROPRIATED FOR STATE WATER POLLUTION CONTROL REVOLVING FUNDS OVER THE NEXT FIVE YEARS; AND ELIMINATES THE STATE NONPOINT SOURCE WATER POLLUTION CONTROL REVOLVING FUNDS.),(HOUSE AGREED TO THE LARGENT AMENDMENT THAT REDUCES BY $1 BILLION THE AMOUNT APPROPRIATED FOR STATE WATER POLLUTION CONTROL REVOLVING FUNDS OVER THE NEXT FIVE YEARS; AND ELIMINATES THE STATE NONPOINT SOURCE WATER POLLUTION CONTROL REVOLVING FUNDS,7,701,7,701
31398,104,1,323,RH1040323,5/16/95,1995,5,16,1,332,185,242,-0.054,0.026,0.234,0.843,-99.036,HR961,Failed,NA,On Agreeing to the Amendment,"H.R.961 BY SHUSTER (R-PA) -- CLEAN WATER AMENDMENTS OF 1995 COMPREHENSIVE WETLANDS CONSERVATION AND MANAGEMENT ACT OF 1995 (HOUSE REJECTED THE BOEHLERT AMENDMENT THAT SOUGHT TO DEFINE """"""""""""""""WETLAND"""""""""""""""" MORE BROADLY AS ANY AREA THAT IS INUNDATED OR SATURATED BY SURFACE WATER OR GROUND WATER AT A FREQUENCY AND DURATION SUFFICIENT TO A PREVALENCE OF VEGETATION ADAPTED TO SUCH CONDITIONS; REQUIRE EPA TO INITIATE A NATIONAL WETLAND RESTORATION STRATEGY IN COOPERATION WITH OTHER FEDERAL AGENCIES, STATE, AND LOCAL GOVERNMENTS, AND THE PRIVATE SECTOR; DIRECT EPA TO ESTABLISH A WETLANDS COORDINATING COMMITTEE MADE UP OF FEDERAL, STATE, AND LOCAL GOVERNMENT OFFICIALS AND ASSOCIATIONS TO INTEGRATE CONSERVATION EFFORTS AMONG DIFFERENT LEVELS OF GOVERNMENT AND HELP DEVELOP NATIONAL WETLAND STRATEGY AND POLICY IMPLEMENTATION AND ADVISE EPA AND THE ARMY SECRETARY IN ADOPTING A REGULATORY PROGRAM; DIRECT EPA OR THE CORPS OF ENGINEERS, AS APPROPRIATE, TO PROVIDE TECHNICAL ASSISTANCE AND TRAINING TO STATE AND LOCAL GOVERNMENTS IN THE DEVELOPMENT AND IMPLEMENTATION OF WETLANDS PROTECTION; AUTHORIZE $15 MILLION ANNUALLY FOR FISCAL YEAR 1996 TO 2000 FOR EPA TO ESTABLISH DIRECT GRANTS TO STATES AND TRIBES FOR IMPLEMENTATION AND DEVELOPMENT OF WETLANDS STRATEGIES, ASSISTANCE TO REGIONAL AND LOCAL GOVERNMENTS TO PURSUE THE SAME OBJECTIVES, PROVIDE FINANCING OF STATE PERMITS IN SUPPORT OF FEDERAL WETLANDS PROJECTS WITH NO STATE RECEIVING MORE THAN $300,OOO OF EACH TYPE OF GRANT NOR MORE THAN $500,000 OVERALL AND WITH RECIPIENTS SHARING AT LEAST 25 PERCENT OF THE COSTS OF PROJECTS UNDERTAKEN.)",MORE BROADLY AS ANY AREA THAT IS INUNDATED OR SATURATED BY SURFACE WATER OR GROUND WATER A,7,710,7,701
31400,104,1,324,RH1040324,5/16/95,1995,5,16,1,333,180,247,-0.028,-0.068,0.175,0.722,-118.862,HR961,Failed,NA,On Agreeing to the Amendment,(HOUSE REJECTED THE GILCHREST AMENDMENT THAT SOUGHT TO STRIKE LANGUAGE THAT ESTABLISHES A NEW DEFINITION OF WHAT CONSTITUTES A WETLAND AS WELL AS ITS DETAILED WETLANDS CLASSIFICATION SYSTEM.),(HOUSE REJECTED THE GILCHREST AMENDMENT THAT SOUGHT TO STRIKE LANGUAGE THAT ESTABLISHES A NEW DEFINITION OF WHAT CONSTITUTES A WETLAND AS WELL AS ITS DETAILED WETLANDS CLASSIFICATION SYSTEM,7,710,7,701
