,id,congress,chamber,rollnumber,voteview_id,voteview_id_1,voteview_id_2,date,year,month,day,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc,pap_description,pap_majortopic,pap_subtopic,majortopic,subtopic
149,14583,95,2,179,RS0950179,"'RS0950179',","RS0950179,",6/9/77,1977,6,9,NA,NA,56,38,-0.054,0.171,0.16,0.156,-35.145,S252,NA,NA,NA,TO TABLE DIVISION I OF THE GRIFFIN AMENDMENT TO THE NELSON AMENDMENT (SEE RC 181) TO S. 252. DIVISION I OF THE GRIFFIN AMENDMENT SPECIFIES THAT ONLY AMERICAN MANUFACTURERS ARE ELIGIBLE FOR THE DEADLINE EXTENSION GIVEN TO SMALL BUSINESSES WITH RESPECT TO MEETING AIR QUALITY STANDARDS.,TO TABLE DIVISION I OF THE GRIFFIN AMENDMENT TO THE NELSON AMENDMENT (SEE RC 181) TO S. 252. DIVISION I OF THE GRIFFIN AMENDMENT SPECIFIES THAT ONLY AMERICAN MANUFACTURERS ARE ELIGIBLE FOR THE DEADLINE EXTENSION GIVEN TO SMALL BUSINESSES WITH RESPECT,7,705,7,705
150,14589,95,2,182,RS0950182,"'RS0950182',","RS0950182,",6/9/77,1977,6,9,NA,NA,18,75,0.313,-0.95,-0.243,-0.039,-20.487,S252,NA,NA,NA,"TO AMEND S. 252 BY REQUIRING NATIONAL PARK LANDS SMALLER THAN 6,000 ACRES TO MEET CLASS I AIR QUALITY STANDARDS.","TO AMEND S. 252 BY REQUIRING NATIONAL PARK LANDS SMALLER THAN 6,000 ACRES TO MEET CLASS I AIR QUALITY STANDARDS.",7,705,7,705
151,14591,95,2,183,RS0950183,"'RS0950183',","RS0950183,",6/9/77,1977,6,9,NA,NA,33,61,0.391,-0.843,-0.185,-0.339,-39.254,S252,NA,NA,NA,"TO AMEND S. 252 WITH AN AMENDMENT TO THE GARN AMENDMENT #317, THE EFFECT OF WHICH WOULD BE TO ALLOW THAT THE AIR QUALITY STANDARDS FOR CLASS I AND CLASS II AREAS BE EXCEEDED FOR UP TO 18 DAYS A YEAR.","TO AMEND S. 252 WITH AN AMENDMENT TO THE GARN AMENDMENT #317, THE EFFECT OF WHICH WOULD BE TO ALLOW THAT THE AIR QUALITY STANDARDS FOR CLASS I AND CLASS II AREAS BE EXCEEDED FOR UP TO 18 DAYS A YEAR.",7,705,7,705
152,14593,95,2,184,RS0950184,"'RS0950184',","RS0950184,",6/9/77,1977,6,9,NA,NA,56,38,0.21,-0.55,0.089,0.116,-53.553,S252,NA,NA,NA,TO AMEND S. 252 WITH A SUBSTITUTE FOR THE RIEGLE AMENDMENT (SEE RC 185) THAT WAIVES FOR AN ADDITIONAL TWO YEARS THE HYDROCARBON AND CARBON MONOXIDE EMISSION STANDARDS FOR AUTO INDUSTRIES AND ESTABLISHES FINAL STANDARDS FOR 1980 AND BEYOND.,TO AMEND S. 252 WITH A SUBSTITUTE FOR THE RIEGLE AMENDMENT (SEE RC 185) THAT WAIVES FOR AN ADDITIONAL TWO YEARS THE HYDROCARBON AND CARBON MONOXIDE EMISSION STANDARDS FOR AUTO INDUSTRIES AND ESTABLISHES FINAL STANDARDS FOR 1980 AND BEYOND.,7,705,7,705
153,14595,95,2,185,RS0950185,"'RS0950185',","RS0950185,",6/9/77,1977,6,9,NA,NA,90,1,0,0,0,0,0,S252,NA,NA,NA,TO AMEND S. 252 BY SETTING A NEW SCHEDULE OF COMPLIANCE DEADLINES FOR AUTO MANUFACTURERS REQUIRED TO MEET NEW EMISSION STANDARDS.,TO AMEND S. 252 BY SETTING A NEW SCHEDULE OF COMPLIANCE DEADLINES FOR AUTO MANUFACTURERS REQUIRED TO MEET NEW EMISSION STANDARDS.,7,705,7,705
154,14597,95,2,186,RS0950186,"'RS0950186',","RS0950186,",6/10/77,1977,6,10,NA,NA,17,71,-0.079,0.997,-0.406,-0.853,-15.469,S252,NA,NA,NA,TO AMEND S. 252 BY ALLOWING THE INDIVIDUAL STATES AND COUNTIES TO SET THEIR OWN AIR QUALITY STANDARDS HIGHER THAN THE NATIONAL ONES SET BY THE EPA.,TO AMEND S. 252 BY ALLOWING THE INDIVIDUAL STATES AND COUNTIES TO SET THEIR OWN AIR QUALITY STANDARDS HIGHER THAN THE NATIONAL ONES SET BY THE EPA.,7,705,7,705
155,14603,95,2,189,RS0950189,"'RS0950189',","RS0950189,",6/10/77,1977,6,10,NA,NA,43,39,0.185,-0.959,0.283,0.47,-27.896,S252,NA,NA,NA,"TO AGREE TO AN AMENDMENT OFFERED AS A SUBSTITUTE FOR THE HATCH AMENDMENT TO S. 252. THE HART AMENDMENT RESTORES TO THE STATES THE RIGHT TO INSPECT, AT THE EXPENSE OF THE MANUFACTURER, THE EMISSIONS STANDARDS OF ANY CAR BEFORE ITS INITIAL RETAIL SALE, TITLING, OR REGISTRATION.","TO AGREE TO AN AMENDMENT OFFERED AS A SUBSTITUTE FOR THE HATCH AMENDMENT TO S. 252. THE HART AMENDMENT RESTORES TO THE STATES THE RIGHT TO INSPECT, AT THE EXPENSE OF THE MANUFACTURER, THE EMISSIONS STANDARDS OF ANY CAR BEFORE ITS INITIAL RETAIL SALE,",7,705,7,705
156,14607,95,2,190,RS0950190,"'RS0950190',","RS0950190,",6/10/77,1977,6,10,NA,NA,73,7,0.514,-0.468,0.219,0.074,-16.302,HR6161,NA,NA,NA,"TO PASS H.R. 6161, CLEAN AIR ACT AMENDMENTS OF 1977, AFTER STRIKING ALL AFTER THE ENACTING CLAUSE AND SUBSTITUTING THEREFOR THE LANGUAGE OF S. 252.","TO PASS H.R. 6161, CLEAN AIR ACT AMENDMENTS OF 1977, AFTER STRIKING ALL AFTER THE ENACTING CLAUSE AND SUBSTITUTING THEREFOR THE LANGUAGE OF S. 252.",7,705,7,705
157,14790,95,2,278,RS0950278,"'RS0950278',","RS0950278,",7/12/77,1977,7,12,NA,NA,58,39,-0.478,0.878,-0.079,-0.073,-60.408,S1811,NA,NA,NA,"TO TABLE THE MCGOVERN AMENDMENT #495 TO S. 1811. THE MCGOVERN AMENDMENT GIVES TO THE POPULACE OR THE LEGISLATURE OF A STATE THE RIGHT TO EXPRESS THEIR JUDGEMENT, BY WAY OF RESOLUTION OR REFERENDUM, ON THE CONSTRUCTION OF A NUCLEAR WASTE FACILITY IN THE STATE.","TO TABLE THE MCGOVERN AMENDMENT #495 TO S. 1811. THE MCGOVERN AMENDMENT GIVES TO THE POPULACE OR THE LEGISLATURE OF A STATE THE RIGHT TO EXPRESS THEIR JUDGEMENT, BY WAY OF RESOLUTION OR REFERENDUM, ON THE CONSTRUCTION OF A NUCLEAR WASTE FACILITY IN THE",7,704,7,704
158,14900,95,2,336,RS0950336,"'RS0950336',","RS0950336,",8/4/77,1977,8,4,NA,NA,96,0,0,0,0,0,0,HR3199,NA,NA,NA,"TO PASS H.R. 3199, AFTER STRIKING ALL AFTER THE ENACTING CLAUSE AND SUBSTITUTING IN LIEU THEREOF THE TEXT OF S. 1952.","TO PASS H.R. 3199, AFTER STRIKING ALL AFTER THE ENACTING CLAUSE AND SUBSTITUTING IN LIEU THEREOF THE TEXT OF S. 1952.",7,701,7,701
159,14960,95,2,371,RS0950371,"'RS0950371',","RS0950371,",9/13/77,1977,9,13,NA,NA,39,43,-0.248,0.755,0.162,0.071,-40.963,S2057,NA,NA,NA,TO TABLE THE HANSEN AMENDMENT TO S. 2057. THE HANSEN AMENDMENT NULLIFIES A RECENTLY ADOPTED AMENDMENT TO THE CLEAN AIR ACT THAT ALLOWED THE PRESIDENT TO PROHIBIT ANY MAJOR FUEL-BURNING STATIONARY SOURCE FROM USING OTHER THAN LOCAL OR REGIONAL FUEL SUPPLIES.,TO TABLE THE HANSEN AMENDMENT TO S. 2057. THE HANSEN AMENDMENT NULLIFIES A RECENTLY ADOPTED AMENDMENT TO THE CLEAN AIR ACT THAT ALLOWED THE PRESIDENT TO PROHIBIT ANY MAJOR FUEL-BURNING STATIONARY SOURCE FROM USING OTHER THAN LOCAL OR REGIONAL FUEL SUP,7,705,7,705
160,15728,95,2,178,RS0950178,"'RS0950178',","RS0950178,",6/8/77,1977,6,8,NA,NA,51,43,-0.349,0.427,-0.126,-0.275,-46.946,NA,NA,NA,NA,"TO ALTER S. 252, PROPOSED CLEAN AIR ACT AMENDMENTS OF 1977, WITH AN AMENDMENT TO THE HART AMENDMENT. THE GRIFFIN-RIEGLE AMENDMENT ASKS FOR AN EPA STUDY ON THE HEALTH IMPLICATIONS, THE COST AND THE TECHNICAL FEASIBILITY OF A 0.4 NITROGEN OXIDE EMISSION STANDARD FOR LIGHT DUTY VEHICLES.","TO ALTER S. 252, PROPOSED CLEAN AIR ACT AMENDMENTS OF 1977, WITH AN AMENDMENT TO THE HART AMENDMENT. THE GRIFFIN-RIEGLE AMENDMENT ASKS FOR AN EPA STUDY ON THE HEALTH IMPLICATIONS, THE COST AND THE TECHNICAL FEASIBILITY OF A 0.4 NITROGEN OXIDE EMISSION",7,705,7,705
161,15729,95,2,180,RS0950180,"'RS0950180',","RS0950180,",6/9/77,1977,6,9,NA,NA,60,35,-0.045,0.293,0.137,0.203,-39.051,NA,NA,NA,NA,TO TABLE DIVISION II OF THE GRIFFIN AMENDMENT TO THE NELSON AMENDMENT (SEE RC 181) TO S. 252. DIVISION II OF THE GRIFFIN AMENDMENT EXTENDS FOR ONE YEAR THE DEADLINE FOR EMISSIONS LIMITATIONS THAT ARE REQUIRED FOR SMALL AMERICAN AUTO MANUFACTURERS.,TO TABLE DIVISION II OF THE GRIFFIN AMENDMENT TO THE NELSON AMENDMENT (SEE RC 181) TO S. 252. DIVISION II OF THE GRIFFIN AMENDMENT EXTENDS FOR ONE YEAR THE DEADLINE FOR EMISSIONS LIMITATIONS THAT ARE REQUIRED FOR SMALL AMERICAN AUTO MANUFACTURERS.,7,705,7,705
162,15730,95,2,181,RS0950181,"'RS0950181',","RS0950181,",6/9/77,1977,6,9,NA,NA,77,16,-1,-0.015,-0.1,-0.044,-39.284,NA,NA,NA,NA,"TO AMEND S. 252 BY ALLOWING A TWO YEAR EXTENSION OF THE DEADLINE FOR COMPLIANCE WITH EPA STANDARDS FOR ANY MANUFACTURER OF LESS THAN 300,000 CARS A YEAR.","TO AMEND S. 252 BY ALLOWING A TWO YEAR EXTENSION OF THE DEADLINE FOR COMPLIANCE WITH EPA STANDARDS FOR ANY MANUFACTURER OF LESS THAN 300,000 CARS A YEAR.",7,705,7,705
163,15744,95,2,332,RS0950332,"'RS0950332',","RS0950332,",8/4/77,1977,8,4,NA,NA,45,51,0.207,-0.555,-0.215,-0.61,-33.478,NA,NA,NA,NA,"TO AMEND S. 1952, THE SENATE COMPANION MEASURE TO H.R. 3199, THE PROPOSED CLEAN WATER ACT. THE BENTSEN AMENDMENT WOULD HAVE INCREASED THE DEGREE OF STATE MANAGEMENT OF WATER RESOURCES.","TO AMEND S. 1952, THE SENATE COMPANION MEASURE TO H.R. 3199, THE PROPOSED CLEAN WATER ACT. THE BENTSEN AMENDMENT WOULD HAVE INCREASED THE DEGREE OF STATE MANAGEMENT OF WATER RESOURCES.",7,701,7,701
164,15745,95,2,333,RS0950333,"'RS0950333',","RS0950333,",8/4/77,1977,8,4,NA,NA,51,45,0.04,-0.259,0.197,0.536,-31.22,NA,NA,NA,NA,TO TABLE THE MOTION TO RECONSIDER THE BENTSEN AMENDMENT (SEE RC 332) TO S. 1952.,TO TABLE THE MOTION TO RECONSIDER THE BENTSEN AMENDMENT (SEE RC 332) TO S. 1952.,7,701,7,701
165,15746,95,2,334,RS0950334,"'RS0950334',","RS0950334,",8/4/77,1977,8,4,NA,NA,77,17,0.348,-0.937,0.169,-0.031,-29.3,NA,NA,NA,NA,TO AMEND S. 1952 BY PROVIDING FOR THE REGULATION OF THE USE OF DETERGENTS IN THE GREAT LAKES REGION.,TO AMEND S. 1952 BY PROVIDING FOR THE REGULATION OF THE USE OF DETERGENTS IN THE GREAT LAKES REGION.,7,701,7,701
166,15747,95,2,335,RS0950335,"'RS0950335',","RS0950335,",8/4/77,1977,8,4,NA,NA,59,36,-0.249,-0.056,-0.577,-1.092,-16.841,NA,NA,NA,NA,TO TABLE THE KENNEDY AMENDMENT TO S. 1952. THE KENNEDY AMENDMENT PROPOSES THE CENTRALIZATION OF JUDICIAL REVIEW OF THE EPA'S NATIONAL WATER STANDARDS AND REGULATIONS BY REQUIRING THAT ALL PETITIONS OF COMPLAINT BE REVIEWED ONLY IN THE U.S. COURT OF APPEALS FOR THE DISTRICT OF COLUMBIA.,TO TABLE THE KENNEDY AMENDMENT TO S. 1952. THE KENNEDY AMENDMENT PROPOSES THE CENTRALIZATION OF JUDICIAL REVIEW OF THE EPA'S NATIONAL WATER STANDARDS AND REGULATIONS BY REQUIRING THAT ALL PETITIONS OF COMPLAINT BE REVIEWED ONLY IN THE U.S. COURT OF AP,7,701,7,701
167,16461,95,2,667,RS0950667,"'RS0950667',","RS0950667,",2/8/78,1978,2,8,NA,NA,83,5,0.467,-0.884,0.161,-0.264,-15.247,HR3454,NA,NA,NA,"TO AGREE TO THE CONFERENCE REPORT ON H.R. 3454, THE ENDANGERED AMERICAN WILDERNESS ACT OF 1977.","TO AGREE TO THE CONFERENCE REPORT ON H.R. 3454, THE ENDANGERED AMERICAN WILDERNESS ACT OF 1977.",7,709,7,709
168,16685,95,2,856,RS0950856,"'RS0950856',","RS0950856,",7/18/78,1978,7,18,NA,NA,22,76,0.342,-0.044,-0.166,-0.503,-31.377,S2899,NA,NA,NA,"TO AGREE TO A MODIFIED AMENDMENT TO S. 2899, THE BILL ESTABLISHING AN ENDANGERED SPECIES INTERAGENCY COMMITTEE TO CLARIFY AND RESOLVE CONFLICTS BETWEEN FEDERAL PROJECTS AND LAWS PROTECTING ENDANGERED SPECIES. THE STENNIS AMENDMENT WOULD EXEMPT FROM THE ENDANGERED SPECIES ACT OF 1973 ANY FEDERAL PROJECT FOR WHICH CONSTRUCTION FUNDS HAD BEEN APPROPRIATED AS OF THE DATE OF ENACTMENT OF THAT ACT, AND ANY PROJECT THAT HAD ALREADY EXPENDED 50% OF ITS AUTHORIZED FUNDS.","TO AGREE TO A MODIFIED AMENDMENT TO S. 2899, THE BILL ESTABLISHING AN ENDANGERED SPECIES INTERAGENCY COMMITTEE TO CLARIFY AND RESOLVE CONFLICTS BETWEEN FEDERAL PROJECTS AND LAWS PROTECTING ENDANGERED SPECIES. THE STENNIS AMENDMENT WOULD EXEMPT FROM THE",7,709,7,709
169,16687,95,2,857,RS0950857,"'RS0950857',","RS0950857,",7/18/78,1978,7,18,NA,NA,10,86,0.429,0.175,-0.188,-0.468,-21.207,S2899,NA,NA,NA,"TO AMEND S. 2899 BY REQUIRING THAT THIS LEGISLATION BE """"""""""""""""CONSISTENT WITH THE WELFARE AND NATIONAL GOALS OF THE PEOPLE OF THE UNITED STATES.""""""""""""""""",NA,7,709,7,709
170,16689,95,2,858,RS0950858,"'RS0950858',","RS0950858,",7/18/78,1978,7,18,NA,NA,2,87,0,0,0,0,0,S2899,NA,NA,NA,"TO AMEND S. 2899 BY CHANGING THE DEFINITION OF AN """"""""""""""""ENDANGERED SPECIES"""""""""""""""" TO MEAN A SPECIES THAT IS LIKELY TO BECOME ENDANGERED IN WHOLE OR IN PART WITHIN THE FORESEEABLE FUTURE, AND WHICH THE SECRETARY HAS DETERMINED TO BE OF SUBSTANTIAL BENEFIT TO MANKIND.","TO MEAN A SPECIES THAT IS LIKELY TO BECOME ENDANGERED IN WHOLE OR IN PART WITHIN THE FORESEEABLE FUTURE, AND WHICH THE SECRETARY HAS DETERMINED TO BE OF SUBSTANTIAL BENEFIT TO MANKIN",7,709,7,709
171,16691,95,2,859,RS0950859,"'RS0950859',","RS0950859,",7/19/78,1978,7,19,NA,NA,25,70,0.069,-0.786,0.152,0.57,-33.221,S2899,NA,NA,NA,"TO AMEND S. 2899 BY EXEMPTING ANY FEDERAL PROJECT FOR WHICH A """"""""""""""""SUBSTANTIAL AND IRRETRIEVABLE COMMITMENT OF RESOURCES"""""""""""""""" WAS MADE PRIOR TO THE DISCOVERY OF POSSIBLE ADVERSE EFFECTS OF THE PROJECT TO AN ENDANGERED SPECIES.",WAS MADE PRIOR TO THE DISCOVERY OF POSSIBLE ADVERSE EFFECTS OF THE PROJECT TO AN ENDANGERED SPECIES.,7,709,7,709
172,16693,95,2,860,RS0950860,"'RS0950860',","RS0950860,",7/19/78,1978,7,19,NA,NA,23,69,0.458,-0.401,-0.225,-0.653,-27.475,S2899,NA,NA,NA,TO AMEND S. 2899 BY REQUIRING A MAJORITY VOTE OF FOUR INSTEAD OF FIVE OF THE SEVEN MEMBERS OF THE ENDANGERED SPECIES INTERAGENCY COMMITTEE IN ORDER TO GRANT AN EXEMPTION.,TO AMEND S. 2899 BY REQUIRING A MAJORITY VOTE OF FOUR INSTEAD OF FIVE OF THE SEVEN MEMBERS OF THE ENDANGERED SPECIES INTERAGENCY COMMITTEE IN ORDER TO GRANT AN EXEMPTION.,7,709,7,709
173,16695,95,2,861,RS0950861,"'RS0950861',","RS0950861,",7/19/78,1978,7,19,NA,NA,94,3,0.912,-0.171,0.336,0.666,-10.893,S2899,NA,NA,NA,TO PASS S. 2899.,TO PASS S. 2899.,7,709,7,709
174,16836,95,2,943,RS0950943,"'RS0950943',","RS0950943,",8/10/78,1978,8,10,NA,NA,55,26,0.188,-0.428,0.085,-0.096,-41.177,HR13125,NA,NA,NA,TO AMEND H.R. 13125 BY APPROPRIATING AN ADDITIONAL $105 MILLION FOR AGRICULTURAL CONSERVATION PROGRAMS.,TO AMEND H.R. 13125 BY APPROPRIATING AN ADDITIONAL $105 MILLION FOR AGRICULTURAL CONSERVATION PROGRAMS.,7,711,7,711
175,17192,96,2,129,RS0960129,"'RS0960129',","RS0960129,",6/13/79,1979,6,13,NA,NA,14,80,-0.046,0.942,-0.157,-0.434,-26.186,S1143,NA,NA,NA,"(CONTINUED) TO AMEND S. 1143, AUTHORIZATION FOR ENDANGERED SPECIES ACT, BY REQUIRING ENDANGERED AND THREATENED SPECIES TO HAVE AN ECONOMIC OR AESTHETIC VALUE. (MOTION FAILED)","(CONTINUED) TO AMEND S. 1143, AUTHORIZATION FOR ENDANGERED SPECIES ACT, BY REQUIRING ENDANGERED AND THREATENED SPECIES TO HAVE AN ECONOMIC OR AESTHETIC VALUE. (MOTION FAILED)",7,709,7,709
176,17196,96,2,130,RS0960130,"'RS0960130',","RS0960130,",6/13/79,1979,6,13,NA,NA,91,5,0.617,-0.698,0.271,0.098,-13.958,S1143,NA,NA,NA,"TO PASS S. 1143, AUTHORIZING FUNDS FOR FISCAL YEARS 1980, 1981, AND 1982 FOR PROGRAMS UNDER THE ENDANGERED SPECIES ACT. (MOTION PASSED)","TO PASS S. 1143, AUTHORIZING FUNDS FOR FISCAL YEARS 1980, 1981, AND 1982 FOR PROGRAMS UNDER THE ENDANGERED SPECIES ACT. (MOTION PASSED)",7,709,7,709
177,17279,96,2,175,RS0960175,"'RS0960175',","RS0960175,",7/17/79,1979,7,17,NA,NA,54,37,-0.237,0.963,-0.083,0.006,-57.443,S562,NA,NA,NA,"TO TABLE MCGOVERN AMENDMENT TO S. 562, NRC AUTHORIZATION, THAT PROVIDED FOR A PROCESS OF NOTIFICATION TO STATES REGARDING THE MANAGEMENT AND STORAGE OF RADIOACTIVE MATERIALS. (MOTION PASSED) SENATOR PRESSLER (R,SD) ANNOUNCED ON JULY 26, 1979 THAT HE WAS INADVERTENTLY REPORTED AS VOTING """"""""""""""""YES"""""""""""""""" ON THIS ROLL CALL. HIS VOTE IN OUR FILES HAS SUBSEQUENTLY BEEN CHANGED FROM A """"""""""""""""YES"""""""""""""""" TO AN """"""""""""""""ANNOUNCED NO"""""""""""""""", AND THE VOTE TOTALS SHOWN IN THE CODEBOOK REFLECT THIS CHANGE.","TO TABLE MCGOVERN AMENDMENT TO S. 562, NRC AUTHORIZATION, THAT PROVIDED FOR A PROCESS OF NOTIFICATION TO STATES REGARDING THE MANAGEMENT AND STORAGE OF RADIOACTIVE MATERIALS. (MOTION PASSED) SENATOR PRESSLER (R,SD) ANNOUNCED ON JULY 26, 1979 THAT HE W",7,704,7,704
178,17291,96,2,180,RS0960180,"'RS0960180',","RS0960180,",7/17/79,1979,7,17,NA,NA,53,45,0.132,-0.438,0.146,0.31,-45.137,HR4388,NA,NA,NA,"TO AMEND H.R. 4388, ENERGY-WATER APPROPRIATIONS, BY STRIKING THE TELLICO DAM EXEMPTION FROM THE PROVISIONS OF THE ENDANGERED SPECIES ACT. (MOTION PASSED)","TO AMEND H.R. 4388, ENERGY-WATER APPROPRIATIONS, BY STRIKING THE TELLICO DAM EXEMPTION FROM THE PROVISIONS OF THE ENDANGERED SPECIES ACT. (MOTION PASSED)",7,709,7,709
179,17312,96,2,190,RS0960190,"'RS0960190',","RS0960190,",7/18/79,1979,7,18,NA,NA,23,68,-0.575,-0.815,0.076,0.029,-50.739,HR4387,NA,NA,NA,"TO AMEND H.R. 4387, AGRICULTURE APPROPRIATIONS, BY INCREASIN FUNDS TO $272 MILLION FOR SOIL CONSERVATION SERVICE. 00200(MOTION FAILED)","TO AMEND H.R. 4387, AGRICULTURE APPROPRIATIONS, BY INCREASIN FUNDS TO $272 MILLION FOR SOIL CONSERVATION SERVICE. 00200(MOTION FAILED)",7,711,7,711
180,18103,96,2,71,RS0960071,"'RS0960071',","RS0960071,",5/1/79,1979,5,1,NA,NA,33,57,-0.24,-0.01,0.148,0.441,-36.382,S413,NA,NA,NA,"TO AMEND S. 413, THE AVIATION SAFETY AND NOISE ABATEMENT ACT OF 1979, BY STRIKING THE ADDITIONAL AUTHORITY GIVEN TO THE SECRETARY OF TRANSPORTATION TO WAIVE COMPLIANCE WITH CERTAIN NOISE STANDARDS. (MOTION FAILED)","TO AMEND S. 413, THE AVIATION SAFETY AND NOISE ABATEMENT ACT OF 1979, BY STRIKING THE ADDITIONAL AUTHORITY GIVEN TO THE SECRETARY OF TRANSPORTATION TO WAIVE COMPLIANCE WITH CERTAIN NOISE STANDARDS. (MOTION FAILED)",7,705,7,705
181,18105,96,2,72,RS0960072,"'RS0960072',","RS0960072,",5/1/79,1979,5,1,NA,NA,51,38,0.064,-0.446,-0.079,-0.25,-49.919,S413,NA,NA,NA,"TO AMEND S. 413, THE AVIATION SAFETY AND NOISE ABATEMENT ACT OF 1979, BY REQUIRING THAT NOISE REGULATIONS PROVIDE AUDIBLE RELIEF TO HUMAN BEINGS. (MOTION PASSED)","TO AMEND S. 413, THE AVIATION SAFETY AND NOISE ABATEMENT ACT OF 1979, BY REQUIRING THAT NOISE REGULATIONS PROVIDE AUDIBLE RELIEF TO HUMAN BEINGS. (MOTION PASSED)",7,705,7,705
182,18830,96,2,762,RS0960762,"'RS0960762',","RS0960762,",6/25/80,1980,6,25,NA,NA,93,0,0,0,0,0,0,S2725,NA,NA,NA,"TO PASS S. 2725, AUTHORIZING FUNDS FOR FISCAL 1981-9182 FOR CLEAN WATER PROGRAMS OF THE ENVIRONEMENTAL PROTECTION AGENCY. (MOTION PASSED)","TO PASS S. 2725, AUTHORIZING FUNDS FOR FISCAL 1981-9182 FOR CLEAN WATER PROGRAMS OF THE ENVIRONEMENTAL PROTECTION AGENCY. (MOTION PASSED)",7,701,7,701
183,18835,96,2,766,RS0960766,"'RS0960766',","RS0960766,",6/26/80,1980,6,26,NA,NA,84,6,0.47,0.356,0.199,0.911,-12.097,HR7542,NA,NA,NA,"TO AMEND H.R. 7542, SUPPLEMENTAL APPROPRIATIONS FOR FISCAL 1980, BY AUTHORIZING THE PRESIDENT TO PROVIDE RELOCATION FOR THE FAMILIES RESIDING IN THE LOVE CANAL EMERGENCY AREA. (MOTION PASSED)","TO AMEND H.R. 7542, SUPPLEMENTAL APPROPRIATIONS FOR FISCAL 1980, BY AUTHORIZING THE PRESIDENT TO PROVIDE RELOCATION FOR THE FAMILIES RESIDING IN THE LOVE CANAL EMERGENCY AREA. (MOTION PASSED)",7,704,7,704
184,18941,96,2,828,RS0960828,"'RS0960828',","RS0960828,",7/28/80,1980,7,28,NA,NA,83,0,0,0,0,0,0,S2189,NA,NA,NA,"TO AMEND S. 2189, PROVIDING FOR THE STORAGE AND DISPOSAL OF NUCLEAR WASTE, BY CONSIDERING THE ROLE THAT STATES AND LOCALITIES ARE TO HAVE IN FEDERAL NUCLEAR WASTE REPOSITORY PLANNING AND DEVELOPMENT. (MOTION PASSED)","TO AMEND S. 2189, PROVIDING FOR THE STORAGE AND DISPOSAL OF NUCLEAR WASTE, BY CONSIDERING THE ROLE THAT STATES AND LOCALITIES ARE TO HAVE IN FEDERAL NUCLEAR WASTE REPOSITORY PLANNING AND DEVELOPMENT. (MOTION PASSED)",7,704,7,704
185,18956,96,2,836,RS0960836,"'RS0960836',","RS0960836,",7/30/80,1980,7,30,NA,NA,51,44,-0.241,0.19,-0.103,-0.264,-50.963,S2189,NA,NA,NA,"TO TABLE HART AMENDMENT TO S. 2189, NUCLEAR WASTE POLICY, THAT ESTABLISHED A PROCEDURE FOR EXPEDITING THE LICENSING OF ADDITIONAL ON-SITE STORAGE POOLS WHILE THE ELIGIBILITY FOR A FEDERAL AFR STORAGE PROGRAM ONLY TO THOSE UTILITIES WHO DEMONSTRATE THAT THEY MUST SHIP THEIR SPEN FUEL TO THE AFR FACILITY AS A LAST RESORT TO AVOID SHUTTING DOWN A NUCLEAR POWERPLANT. (MOTION PASSED)","TO TABLE HART AMENDMENT TO S. 2189, NUCLEAR WASTE POLICY, THAT ESTABLISHED A PROCEDURE FOR EXPEDITING THE LICENSING OF ADDITIONAL ON-SITE STORAGE POOLS WHILE THE ELIGIBILITY FOR A FEDERAL AFR STORAGE PROGRAM ONLY TO THOSE UTILITIES WHO DEMONSTRATE THAT",7,704,7,704
186,18958,96,2,837,RS0960837,"'RS0960837',","RS0960837,",7/30/80,1980,7,30,NA,NA,88,7,-0.615,0.788,-0.291,-0.175,-19.37,S2189,NA,NA,NA,"TO PASS S. 2189, NUCLEAR WASTE POLICY. (MOTION PASSED)","TO PASS S. 2189, NUCLEAR WASTE POLICY. (MOTION PASSED)",7,704,7,704
187,18963,96,2,840,RS0960840,"'RS0960840',","RS0960840,",7/31/80,1980,7,31,NA,NA,48,46,-0.635,0.752,0.083,0.352,-55.846,S2332,NA,NA,NA,"TO AMEND S. 2332, DOE AUTHORIZATIONS, BY LIMITING APPROPRIATIONS FOR CONSTRUCTION OR ACCQUISITION OF A MAJOR FACILITY FOR THE TRANSPORTATION, STORAGE OR DISPOSAL OF NUCLEAR WASTE FROM CIVILIAN NUCLEAR POWERPLANTS UNTIL THE PUBLIC POLICY IS ESTABLISHED. (MOTION PASSED)","TO AMEND S. 2332, DOE AUTHORIZATIONS, BY LIMITING APPROPRIATIONS FOR CONSTRUCTION OR ACCQUISITION OF A MAJOR FACILITY FOR THE TRANSPORTATION, STORAGE OR DISPOSAL OF NUCLEAR WASTE FROM CIVILIAN NUCLEAR POWERPLANTS UNTIL THE PUBLIC POLICY IS ESTABLISHED.",7,704,7,704
188,18967,96,2,843,RS0960843,"'RS0960843',","RS0960843,",7/31/80,1980,7,31,NA,NA,49,44,-0.612,0.582,0.091,0.489,-50.027,S2332,NA,NA,NA,"TO AMEND S. 2332, DOE AUTHORIZATIONS. SEE RC 332. (MOTION PASSED)","TO AMEND S. 2332, DOE AUTHORIZATIONS. SEE RC 332. (MOTION PASSED)",7,704,7,704
