group,congress,chamber,icpsr,bioname,party_code,state_abbrev,district_code,coord1D,correctYea,wrongYea,correctNay,wrongNay,GMP,CC,se1D
2,94,House,14018,"GUYER, Tennyson",R,OH,4,-0.068087474,39,8,16,5,0.675380826,0.808823529,0
2,93,House,5495,"LATTA, Delbert Leroy",R,OH,5,0.015365243,42,5,20,4,0.751066029,0.873239437,0
2,94,House,5495,"LATTA, Delbert Leroy",R,OH,5,0.015365243,42,5,20,4,0.751066029,0.873239437,0
2,93,House,10525,"HARSHA, William Howard",R,OH,6,-0.075351834,37,7,13,5,0.66130209,0.806451613,0
2,94,House,10525,"HARSHA, William Howard",R,OH,6,-0.075351834,37,7,13,5,0.66130209,0.806451613,0
2,93,House,10786,"BROWN, Clarence J., Jr.",R,OH,7,-0.066972367,28,15,18,0,0.595612049,0.754098361,0
2,94,House,10786,"BROWN, Clarence J., Jr.",R,OH,7,-0.066972367,28,15,18,0,0.595612049,0.754098361,0
2,93,House,13034,"POWELL, Walter Eugene",R,OH,8,-0.011269344,13,1,3,2,0.599756062,0.842105263,0
2,93,House,267,"ASHLEY, Thomas William Ludlow",D,OH,9,-0.368955523,37,5,21,2,0.772998333,0.892307692,0
2,94,House,267,"ASHLEY, Thomas William Ludlow",D,OH,9,-0.368955523,37,5,21,2,0.772998333,0.892307692,0
2,93,House,11034,"MILLER, Clarence E.",R,OH,10,0.027307976,39,7,16,8,0.62266618,0.785714286,0
2,94,House,11034,"MILLER, Clarence E.",R,OH,10,0.027307976,39,7,16,8,0.62266618,0.785714286,0
2,93,House,10773,"STANTON, John William",R,OH,11,-0.156948075,39,9,18,4,0.691424966,0.814285714,0
2,94,House,10773,"STANTON, John William",R,OH,11,-0.156948075,39,9,18,4,0.691424966,0.814285714,0
2,93,House,2533,"DEVINE, Samuel Leeper",R,OH,12,0.170085251,32,3,28,5,0.747586966,0.882352941,0
2,94,House,2533,"DEVINE, Samuel Leeper",R,OH,12,0.170085251,32,3,28,5,0.747586966,0.882352941,0
2,93,House,10539,"MOSHER, Charles Adams",R,OH,13,-0.306658417,28,10,16,4,0.631038487,0.75862069,0
2,94,House,10539,"MOSHER, Charles Adams",R,OH,13,-0.306658417,28,10,16,4,0.631038487,0.75862069,0
2,93,House,13040,"SEIBERLING, John Frederick",D,OH,14,-0.637128353,47,2,22,0,0.902645528,0.971830986,0
2,94,House,13040,"SEIBERLING, John Frederick",D,OH,14,-0.637128353,47,2,22,0,0.902645528,0.971830986,0
2,93,House,11058,"WYLIE, Chalmers Pangburn",R,OH,15,-0.144421995,38,6,10,8,0.625348926,0.774193548,0
2,94,House,11058,"WYLIE, Chalmers Pangburn",R,OH,15,-0.144421995,38,6,10,8,0.625348926,0.774193548,0
2,93,House,14045,"REGULA, Ralph Straus",R,OH,16,-0.209577441,40,5,21,5,0.733694375,0.85915493,0
2,94,House,14045,"REGULA, Ralph Straus",R,OH,16,-0.209577441,40,5,21,5,0.733694375,0.85915493,0
2,93,House,10502,"ASHBROOK, John Milan",R,OH,17,0.319930136,27,2,35,2,0.760777831,0.939393939,0
2,94,House,10502,"ASHBROOK, John Milan",R,OH,17,0.319930136,27,2,35,2,0.760777831,0.939393939,0
2,93,House,4247,"HAYS, Wayne Levere",D,OH,18,-0.630607843,29,0,5,1,0.880930543,0.971428571,0
2,94,House,4247,"HAYS, Wayne Levere",D,OH,18,-0.630607843,29,0,5,1,0.880930543,0.971428571,0
2,93,House,12044,"CARNEY, Charles Joseph",D,OH,19,-0.4312087,42,4,16,2,0.845614612,0.90625,0
2,94,House,12044,"CARNEY, Charles Joseph",D,OH,19,-0.4312087,42,4,16,2,0.845614612,0.90625,0
2,93,House,13043,"STANTON, James Vincent",D,OH,20,-0.37170577,33,4,11,2,0.754789233,0.88,0
2,94,House,13043,"STANTON, James Vincent",D,OH,20,-0.37170577,33,4,11,2,0.754789233,0.88,0
2,93,House,12030,"STOKES, Louis",D,OH,21,-0.486682206,44,1,16,1,0.833286762,0.967741935,0
2,94,House,12030,"STOKES, Louis",D,OH,21,-0.486682206,44,1,16,1,0.833286762,0.967741935,0
2,93,House,9623,"VANIK, Charles Albert",D,OH,22,-0.637749553,43,6,20,0,0.782739341,0.913043478,0
2,94,House,9623,"VANIK, Charles Albert",D,OH,22,-0.637749553,43,6,20,0,0.782739341,0.913043478,0
2,93,House,6548,"MINSHALL, William Edwin, Jr.",R,OH,23,-0.09491019,11,2,2,0,0.719597936,0.866666667,0
2,93,House,14026,"JONES, James Robert",D,OK,1,-0.050056528,37,11,15,6,0.557573497,0.753623188,0
2,94,House,14026,"JONES, James Robert",D,OK,1,-0.050056528,37,11,15,6,0.557573497,0.753623188,0
2,93,House,14032,"McSPADDEN, Clem Rogers",D,OK,2,NA,NA,NA,NA,NA,NA,NA,NA
2,93,House,8866,"STEED, Thomas Jefferson",D,OK,4,-0.157000318,39,8,13,6,0.652289391,0.787878788,0
2,94,House,8866,"STEED, Thomas Jefferson",D,OK,4,-0.157000318,39,8,13,6,0.652289391,0.787878788,0
2,93,House,4891,"JARMAN, John",D,OK,5,-0.294076562,8,2,7,1,0.732687652,0.833333333,0
2,93,House,12006,"CAMP, John Newbold Happy",R,OK,6,0.306088984,7,0,7,1,0.792542815,0.933333333,0
2,93,House,10785,"WYATT, Wendell",R,OR,1,-0.326225072,10,1,4,1,0.794720411,0.875,0
2,93,House,9551,"ULLMAN, Albert Conrad",D,OR,2,-0.147765487,38,3,14,2,0.760704696,0.912280702,0
2,94,House,9551,"ULLMAN, Albert Conrad",D,OR,2,-0.147765487,38,3,14,2,0.760704696,0.912280702,0
2,93,House,3775,"GREEN, Edith Starrett",D,OR,3,NA,NA,NA,NA,NA,NA,NA,NA
2,93,House,11011,"DELLENBACK, John Richard",R,OR,4,-0.271613389,8,2,8,0,0.753442883,0.888888889,0
2,93,House,465,"BARRETT, William Aloysius",D,PA,1,-0.297125846,20,2,7,1,0.783366144,0.9,0
2,94,House,465,"BARRETT, William Aloysius",D,PA,1,-0.297125846,20,2,7,1,0.783366144,0.9,0
2,93,House,6936,"NIX, Robert Nelson Cornelius, Sr.",D,PA,2,-0.34705013,25,7,12,5,0.682470024,0.755102041,0
2,94,House,6936,"NIX, Robert Nelson Cornelius, Sr.",D,PA,2,-0.34705013,25,7,12,5,0.682470024,0.755102041,0
2,93,House,10591,"GREEN, William Joseph",D,PA,3,-0.923184514,34,1,11,0,0.939024925,0.97826087,0
2,94,House,10591,"GREEN, William Joseph",D,PA,3,-0.923184514,34,1,11,0,0.939024925,0.97826087,0
2,93,House,11014,"EILBERG, Joshua",D,PA,4,-0.595589697,43,2,16,2,0.878628433,0.936507937,0
2,94,House,11014,"EILBERG, Joshua",D,PA,4,-0.595589697,43,2,16,2,0.878628433,0.936507937,0
2,93,House,12048,"WARE, John Haines, III",R,PA,5,-0.083611175,12,1,3,0,0.789320529,0.9375,0
2,93,House,12035,"YATRON, Gus",D,PA,6,-0.289531887,38,4,15,4,0.723229587,0.868852459,0
2,94,House,12035,"YATRON, Gus",D,PA,6,-0.289531887,38,4,15,4,0.723229587,0.868852459,0
2,93,House,11056,"WILLIAMS, Lawrence Gordon",R,PA,7,NA,NA,NA,NA,NA,NA,NA,NA
2,93,House,11001,"BIESTER, Edward George, Jr.",R,PA,8,-0.443191916,44,4,19,1,0.793522358,0.926470588,0
2,94,House,11001,"BIESTER, Edward George, Jr.",R,PA,8,-0.443191916,44,4,19,1,0.793522358,0.926470588,0
2,93,House,14052,"SHUSTER, E. G. (Bud)",R,PA,9,0.18035689,30,6,30,3,0.732501388,0.869565217,0
2,94,House,14052,"SHUSTER, E. G. (Bud)",R,PA,9,0.18035689,30,6,30,3,0.732501388,0.869565217,0
2,93,House,10607,"McDADE, Joseph Michael",R,PA,10,-0.405618042,38,6,13,3,0.767122865,0.85,0
2,94,House,10607,"McDADE, Joseph Michael",R,PA,10,-0.405618042,38,6,13,3,0.767122865,0.85,0
2,93,House,3224,"FLOOD, Daniel John",D,PA,11,-0.331095487,42,5,19,5,0.802949905,0.85915493,0
2,94,House,3224,"FLOOD, Daniel John",D,PA,11,-0.331095487,42,5,19,5,0.802949905,0.85915493,0
2,93,House,8247,"SAYLOR, John Phillips",R,PA,12,NA,NA,NA,NA,NA,NA,NA,NA
2,93,House,14072,"MURTHA, John Patrick, Jr.",D,PA,12,-0.210977167,26,4,12,3,0.700127721,0.844444444,0
2,94,House,14072,"MURTHA, John Patrick, Jr.",D,PA,12,-0.210977167,26,4,12,3,0.700127721,0.844444444,0
2,93,House,12010,"COUGHLIN, Robert Lawrence",R,PA,13,-0.50663209,43,5,17,3,0.765546024,0.882352941,0
2,94,House,12010,"COUGHLIN, Robert Lawrence",R,PA,13,-0.50663209,43,5,17,3,0.765546024,0.882352941,0
2,93,House,6661,"MOORHEAD, William Singer",D,PA,14,-0.433383614,42,4,16,3,0.80944854,0.892307692,0
2,94,House,6661,"MOORHEAD, William Singer",D,PA,14,-0.433383614,42,4,16,3,0.80944854,0.892307692,0
2,93,House,10620,"ROONEY, Frederick Bernard",D,PA,15,-0.392415941,41,6,16,4,0.737586737,0.850746269,0
2,94,House,10620,"ROONEY, Frederick Bernard",D,PA,15,-0.392415941,41,6,16,4,0.737586737,0.850746269,0
2,93,House,11016,"ESHLEMAN, Edwin Duing",R,PA,16,-0.038623679,28,0,9,2,0.792374134,0.948717949,0
2,94,House,11016,"ESHLEMAN, Edwin Duing",R,PA,16,-0.038623679,28,0,9,2,0.792374134,0.948717949,0
2,93,House,8268,"SCHNEEBELI, Herman Theodore",R,PA,17,0.120434128,32,5,23,6,0.691075325,0.833333333,0
2,94,House,8268,"SCHNEEBELI, Herman Theodore",R,PA,17,0.120434128,32,5,23,6,0.691075325,0.833333333,0
2,93,House,13050,"HEINZ, Henry John, III",R,PA,18,-0.296586812,22,9,13,5,0.60615015,0.714285714,0
2,94,House,13050,"HEINZ, Henry John, III",R,PA,18,-0.296586812,22,9,13,5,0.60615015,0.714285714,0
2,93,House,10521,"GOODLING, George Atlee",R,PA,19,0.152168661,12,0,7,0,0.885198057,1,0
2,93,House,11067,"GAYDOS, Joseph Matthew",D,PA,20,-0.257535905,37,6,14,6,0.67850709,0.80952381,0
2,94,House,11067,"GAYDOS, Joseph Matthew",D,PA,20,-0.257535905,37,6,14,6,0.67850709,0.80952381,0
2,93,House,2513,"DENT, John Herman",D,PA,21,-0.202658415,35,6,13,7,0.695388496,0.786885246,0
2,94,House,2513,"DENT, John Herman",D,PA,21,-0.202658415,35,6,13,7,0.695388496,0.786885246,0
2,93,House,6685,"MORGAN, Thomas Ellsworth",D,PA,22,-0.373822898,42,4,13,1,0.817683637,0.916666667,0
2,94,House,6685,"MORGAN, Thomas Ellsworth",D,PA,22,-0.373822898,42,4,13,1,0.817683637,0.916666667,0
2,93,House,10598,"JOHNSON, Albert Walter",R,PA,23,-0.023591707,40,2,14,7,0.706392527,0.857142857,0
2,94,House,10598,"JOHNSON, Albert Walter",R,PA,23,-0.023591707,40,2,14,7,0.706392527,0.857142857,0
2,93,House,10778,"VIGORITO, Joseph Phillip",D,PA,24,-0.311396956,40,4,17,7,0.700440109,0.838235294,0
2,94,House,10778,"VIGORITO, Joseph Phillip",D,PA,24,-0.311396956,40,4,17,7,0.700440109,0.838235294,0
2,93,House,1763,"CLARK, Frank Monroe",D,PA,25,NA,NA,NA,NA,NA,NA,NA,NA
2,93,House,10561,"ST. GERMAIN, Fernand Joseph",D,RI,1,-0.435010314,39,4,11,4,0.815822005,0.862068966,0
2,94,House,10561,"ST. GERMAIN, Fernand Joseph",D,RI,1,-0.435010314,39,4,11,4,0.815822005,0.862068966,0
2,93,House,11061,"TIERNAN, Robert Owens",D,RI,2,-0.304899126,9,2,5,2,0.57578671,0.777777778,0
2,93,House,13048,"DAVIS, Mendel Jackson",D,SC,1,-0.018126853,39,7,16,5,0.691714168,0.820895522,0
2,94,House,13048,"DAVIS, Mendel Jackson",D,SC,1,-0.018126853,39,7,16,5,0.691714168,0.820895522,0
2,93,House,13042,"SPENCE, Floyd Davidson",R,SC,2,0.062606104,38,4,22,5,0.638101518,0.869565217,0
2,94,House,13042,"SPENCE, Floyd Davidson",R,SC,2,0.062606104,38,4,22,5,0.638101518,0.869565217,0
2,93,House,2672,"DORN, William Jennings Bryan",D,SC,3,0.057042625,11,0,5,1,0.827823222,0.941176471,0
2,93,House,12023,"MANN, James Robert",D,SC,4,-0.052395631,39,7,16,3,0.741995871,0.846153846,0
2,94,House,12023,"MANN, James Robert",D,SC,4,-0.052395631,39,7,16,3,0.741995871,0.846153846,0
2,93,House,10728,"GETTYS, Thomas Smithwick",D,SC,5,NA,NA,NA,NA,NA,NA,NA,NA
2,93,House,14065,"YOUNG, Edward Lunn",R,SC,6,0.174248025,9,2,7,0,0.694559872,0.888888889,0
2,93,House,13012,"DENHOLM, Frank Edward",D,SD,1,-0.184099168,8,1,3,3,0.704233766,0.733333333,0
2,93,House,14000,"ABDNOR, James",R,SD,2,0.048578806,35,5,20,4,0.687139273,0.859375,0
2,94,House,14000,"ABDNOR, James",R,SD,2,0.048578806,35,5,20,4,0.687139273,0.859375,0
2,93,House,10616,"QUILLEN, James Henry",R,TN,1,0.084411085,31,3,23,3,0.750870287,0.9,0
2,94,House,10616,"QUILLEN, James Henry",R,TN,1,0.084411085,31,3,23,3,0.750870287,0.9,0
2,93,House,10719,"DUNCAN, John James",R,TN,2,-0.007724259,42,5,18,3,0.722409725,0.882352941,0
2,94,House,10719,"DUNCAN, John James",R,TN,2,-0.007724259,42,5,18,3,0.722409725,0.882352941,0
2,93,House,13005,"BAKER, LaMar",R,TN,3,0.140439138,11,0,6,0,0.882149398,1,0
2,93,House,3034,"EVINS, Joseph Landon",D,TN,4,-0.076121978,30,10,11,4,0.59324199,0.745454545,0
2,94,House,3034,"EVINS, Joseph Landon",D,TN,4,-0.076121978,30,10,11,4,0.59324199,0.745454545,0
2,93,House,10586,"FULTON, Richard Harmon",D,TN,5,-0.413766116,14,1,7,0,0.854272127,0.954545455,0
2,94,House,10586,"FULTON, Richard Harmon",D,TN,5,-0.413766116,14,1,7,0,0.854272127,0.954545455,0
2,93,House,14004,"BEARD, Robin Leo, Jr.",R,TN,6,0.132291198,31,6,25,4,0.725139678,0.848484848,0
2,94,House,14004,"BEARD, Robin Leo, Jr.",R,TN,6,0.132291198,31,6,25,4,0.725139678,0.848484848,0
2,93,House,12038,"JONES, Ed",D,TN,7,0.025159754,32,7,18,6,0.679199159,0.793650794,0
2,94,House,12038,"JONES, Ed",D,TN,7,0.025159754,32,7,18,6,0.679199159,0.793650794,0
2,93,House,11025,"KUYKENDALL, Dan Heflin",R,TN,8,0.109576479,11,0,5,0,0.899287283,1,0
2,93,House,7232,"PATMAN, John William Wright",D,TX,1,-0.303454727,21,3,5,2,0.71073252,0.838709677,0
2,94,House,7232,"PATMAN, John William Wright",D,TX,1,-0.303454727,21,3,5,2,0.71073252,0.838709677,0
2,93,House,14062,"WILSON, Charles",D,TX,2,-0.237790301,30,5,10,9,0.62010175,0.740740741,0
2,94,House,14062,"WILSON, Charles",D,TX,2,-0.237790301,30,5,10,9,0.62010175,0.740740741,0
2,93,House,11066,"COLLINS, James Mitchell",R,TX,3,0.38138032,25,3,38,4,0.804426789,0.9,0
2,94,House,11066,"COLLINS, James Mitchell",R,TX,3,0.38138032,25,3,38,4,0.804426789,0.9,0
2,93,House,10550,"ROBERTS, Herbert Ray",D,TX,4,-0.011659783,40,6,12,6,0.668725491,0.8125,0
2,94,House,10550,"ROBERTS, Herbert Ray",D,TX,4,-0.011659783,40,6,12,6,0.668725491,0.8125,0
2,93,House,14054,"STEELMAN, Alan Watson",R,TX,5,-0.361388057,29,2,10,7,0.650749624,0.8125,0
2,94,House,14054,"STEELMAN, Alan Watson",R,TX,5,-0.361388057,29,2,10,7,0.650749624,0.8125,0
2,93,House,9241,"TEAGUE, Olin Earl",D,TX,6,0.004388745,28,6,12,5,0.632352531,0.784313725,0
2,94,House,9241,"TEAGUE, Olin Earl",D,TX,6,0.004388745,28,6,12,5,0.632352531,0.784313725,0
2,93,House,13002,"ARCHER, William Reynolds, Jr.",R,TX,7,0.125958145,32,7,25,4,0.716580212,0.838235294,0
2,94,House,13002,"ARCHER, William Reynolds, Jr.",R,TX,7,0.125958145,32,7,25,4,0.716580212,0.838235294,0
2,93,House,11013,"ECKHARDT, Robert Christian",D,TX,8,-0.617086709,37,5,21,0,0.790769219,0.920634921,0
2,94,House,11013,"ECKHARDT, Robert Christian",D,TX,8,-0.617086709,37,5,21,0,0.790769219,0.920634921,0
2,93,House,1077,"BROOKS, Jack Bascom",D,TX,9,-0.132308707,41,2,14,5,0.760615826,0.887096774,0
2,94,House,1077,"BROOKS, Jack Bascom",D,TX,9,-0.132308707,41,2,14,5,0.760615826,0.887096774,0
2,93,House,10614,"PICKLE, James Jarrell (Jake)",D,TX,10,-0.166990668,38,6,17,5,0.730351746,0.833333333,0
2,94,House,10614,"PICKLE, James Jarrell (Jake)",D,TX,10,-0.166990668,38,6,17,5,0.730351746,0.833333333,0
2,93,House,7498,"POAGE, William Robert",D,TX,11,0.012673662,35,11,17,6,0.573790133,0.753623188,0
2,94,House,7498,"POAGE, William Robert",D,TX,11,0.012673662,35,11,17,6,0.573790133,0.753623188,0
2,93,House,10391,"WRIGHT, James Claude, Jr.",D,TX,12,-0.212849811,37,4,16,6,0.718633652,0.841269841,0
2,94,House,10391,"WRIGHT, James Claude, Jr.",D,TX,12,-0.212849811,37,4,16,6,0.718633652,0.841269841,0
2,93,House,11062,"PRICE, Robert Dale",R,TX,13,0.233402699,9,1,6,1,0.732116759,0.882352941,0
2,93,House,10446,"YOUNG, John Andrew",D,TX,14,-0.103408113,37,9,16,4,0.659818113,0.803030303,0
2,94,House,10446,"YOUNG, John Andrew",D,TX,14,-0.103408113,37,9,16,4,0.659818113,0.803030303,0
2,93,House,10716,"de la GARZA, Eligio, II (Kika)",D,TX,15,-0.055580482,36,8,15,6,0.624774516,0.784615385,0
2,94,House,10716,"de la GARZA, Eligio, II (Kika)",D,TX,15,-0.055580482,36,8,15,6,0.624774516,0.784615385,0
2,93,House,10783,"WHITE, Richard Crawford",D,TX,16,-0.118576147,44,4,14,8,0.699194491,0.828571429,0
2,94,House,10783,"WHITE, Richard Crawford",D,TX,16,-0.118576147,44,4,14,8,0.699194491,0.828571429,0
2,93,House,1282,"BURLESON, Omar Truman",D,TX,17,0.142986178,33,5,26,5,0.690029323,0.855072464,0
2,94,House,1282,"BURLESON, Omar Truman",D,TX,17,0.142986178,33,5,26,5,0.690029323,0.855072464,0
2,93,House,14027,"JORDAN, Barbara Charline",D,TX,18,-0.358278006,39,2,21,3,0.744877636,0.923076923,0
2,94,House,14027,"JORDAN, Barbara Charline",D,TX,18,-0.358278006,39,2,21,3,0.744877636,0.923076923,0
2,93,House,5924,"MAHON, George Herman",D,TX,19,0.010790021,41,8,19,3,0.739485681,0.845070423,0
2,94,House,5924,"MAHON, George Herman",D,TX,19,0.010790021,41,8,19,3,0.739485681,0.845070423,0
2,93,House,10520,"GONZÁLEZ, Henry B.",D,TX,20,-0.162684768,39,9,11,11,0.564375103,0.714285714,0
2,94,House,10520,"GONZÁLEZ, Henry B.",D,TX,20,-0.162684768,39,9,11,11,0.564375103,0.714285714,0
2,93,House,3171,"FISHER, Ovie Clark",D,TX,21,0.141745165,11,0,4,0,0.87541455,1,0
2,93,House,1577,"CASEY, Robert Randolph",D,TX,22,-0.045892242,23,4,8,4,0.648230076,0.794871795,0
2,94,House,1577,"CASEY, Robert Randolph",D,TX,22,-0.045892242,23,4,8,4,0.648230076,0.794871795,0
2,93,House,11023,"KAZEN, Abraham, Jr.",D,TX,23,-0.03658022,43,6,16,6,0.690372407,0.830985915,0
2,94,House,11023,"KAZEN, Abraham, Jr.",D,TX,23,-0.03658022,43,6,16,6,0.690372407,0.830985915,0
2,93,House,14037,"MILFORD, Dale",D,TX,24,-0.023490265,41,4,14,2,0.775763392,0.901639344,0
2,94,House,14037,"MILFORD, Dale",D,TX,24,-0.023490265,41,4,14,2,0.775763392,0.901639344,0
2,93,House,13027,"McKAY, Koln Gunn",D,UT,1,-0.179269373,34,9,16,3,0.650334001,0.806451613,0
2,94,House,13027,"McKAY, Koln Gunn",D,UT,1,-0.179269373,34,9,16,3,0.650334001,0.806451613,0
2,93,House,14042,"OWENS, Douglas Wayne",D,UT,2,-0.240674809,10,0,4,3,0.687650442,0.823529412,0
2,93,House,13052,"MALLARY, Richard Walker",R,VT,1,-0.227610409,6,5,7,1,0.511926472,0.684210526,0
2,93,House,2706,"DOWNING, Thomas Nelms",D,VA,1,-0.01688044,41,4,18,3,0.726000905,0.893939394,0
2,94,House,2706,"DOWNING, Thomas Nelms",D,VA,1,-0.01688044,41,4,18,3,0.726000905,0.893939394,0
2,93,House,12033,"WHITEHURST, George William",R,VA,2,-0.03557853,42,5,20,2,0.730445981,0.898550725,0
2,94,House,12033,"WHITEHURST, George William",R,VA,2,-0.03557853,42,5,20,2,0.730445981,0.898550725,0
2,93,House,10767,"SATTERFIELD, David Edward, III",D,VA,3,0.185140178,31,4,32,2,0.754257202,0.913043478,0
2,94,House,10767,"SATTERFIELD, David Edward, III",D,VA,3,0.185140178,31,4,32,2,0.754257202,0.913043478,0
2,93,House,14013,"DANIEL, Robert Williams, Jr.",R,VA,4,0.110196114,38,2,27,4,0.805081427,0.915492958,0
2,94,House,14013,"DANIEL, Robert Williams, Jr.",R,VA,4,0.110196114,38,2,27,4,0.805081427,0.915492958,0
2,93,House,12011,"DANIEL, Wilbur Clarence (Dan)",D,VA,5,0.117422722,38,2,27,4,0.797299564,0.915492958,0
2,94,House,12011,"DANIEL, Wilbur Clarence (Dan)",D,VA,5,0.117422722,38,2,27,4,0.797299564,0.915492958,0
2,93,House,13055,"BUTLER, Manley Caldwell",R,VA,6,0.117060788,33,4,24,3,0.774603367,0.890625,0
2,94,House,13055,"BUTLER, Manley Caldwell",R,VA,6,0.117060788,33,4,24,3,0.774603367,0.890625,0
2,93,House,13036,"ROBINSON, James Kenneth",R,VA,7,0.108822063,36,4,26,5,0.773918509,0.873239437,0
2,94,House,13036,"ROBINSON, James Kenneth",R,VA,7,0.108822063,36,4,26,5,0.773918509,0.873239437,0
2,93,House,14043,"PARRIS, Stanford E.",R,VA,8,-0.033251006,8,2,4,1,0.691267431,0.8,0
2,93,House,9802,"WAMPLER, William Creed",R,VA,9,-0.016215097,42,4,19,2,0.741268575,0.910447761,0
2,94,House,9802,"WAMPLER, William Creed",R,VA,9,-0.016215097,42,4,19,2,0.741268575,0.910447761,0
2,93,House,1154,"BROYHILL, Joel Thomas",R,VA,10,-0.065097652,14,1,3,0,0.762516379,0.944444444,0
2,93,House,14044,"PRITCHARD, Joel McFee",R,WA,1,-0.199754894,37,9,21,3,0.696351528,0.828571429,0
2,94,House,14044,"PRITCHARD, Joel McFee",R,WA,1,-0.199754894,37,9,21,3,0.696351528,0.828571429,0
2,93,House,10756,"MEEDS, Edwin Lloyd",D,WA,2,-0.400785893,36,7,21,0,0.774731934,0.890625,0
2,94,House,10756,"MEEDS, Edwin Lloyd",D,WA,2,-0.400785893,36,7,21,0,0.774731934,0.890625,0
2,93,House,4043,"HANSEN, Julia Butler",D,WA,3,NA,NA,NA,NA,NA,NA,NA,NA
2,93,House,13026,"McCORMACK, Mike",D,WA,4,-0.178930894,34,8,15,6,0.690713346,0.777777778,0
2,94,House,13026,"McCORMACK, Mike",D,WA,4,-0.178930894,34,8,15,6,0.690713346,0.777777778,0
2,93,House,10726,"FOLEY, Thomas Stephen",D,WA,5,-0.331318408,38,4,19,3,0.792338014,0.890625,0
2,94,House,10726,"FOLEY, Thomas Stephen",D,WA,5,-0.331318408,38,4,19,3,0.792338014,0.890625,0
2,93,House,10738,"HICKS, Floyd Verne",D,WA,6,-0.262270063,39,5,18,6,0.71770978,0.838235294,0
2,94,House,10738,"HICKS, Floyd Verne",D,WA,6,-0.262270063,39,5,18,6,0.71770978,0.838235294,0
2,93,House,10700,"ADAMS, Brockman (Brock)",D,WA,7,-0.345029056,39,6,17,0,0.791825414,0.903225806,0
2,94,House,10700,"ADAMS, Brockman (Brock)",D,WA,7,-0.345029056,39,6,17,0,0.791825414,0.903225806,0
2,93,House,6584,"MOLLOHAN, Robert Homer",D,WV,1,-0.202683449,38,3,12,10,0.706355929,0.793650794,0
2,94,House,6584,"MOLLOHAN, Robert Homer",D,WV,1,-0.202683449,38,3,12,10,0.706355929,0.793650794,0
2,93,House,8824,"STAGGERS, Harley Orrin",D,WV,2,-0.266698033,41,4,17,5,0.715371966,0.865671642,0
2,94,House,8824,"STAGGERS, Harley Orrin",D,WV,2,-0.266698033,41,4,17,5,0.715371966,0.865671642,0
2,93,House,8564,"SLACK, John Mark, Jr.",D,WV,3,-0.14791213,40,6,18,5,0.712331414,0.84057971,0
2,94,House,8564,"SLACK, John Mark, Jr.",D,WV,3,-0.14791213,40,6,18,5,0.712331414,0.84057971,0
2,93,House,4276,"HECHLER, Kenneth William",D,WV,4,-0.48402372,42,4,17,4,0.712074339,0.880597015,0
2,94,House,4276,"HECHLER, Kenneth William",D,WV,4,-0.48402372,42,4,17,4,0.712074339,0.880597015,0
2,93,House,13003,"ASPIN, Leslie",D,WI,1,-0.483188152,36,3,15,1,0.825046539,0.927272727,0
2,94,House,13003,"ASPIN, Leslie",D,WI,1,-0.483188152,36,3,15,1,0.825046539,0.927272727,0
2,93,House,5101,"KASTENMEIER, Robert William",D,WI,2,-0.515904844,43,7,20,1,0.81950891,0.887323944,0
2,94,House,5101,"KASTENMEIER, Robert William",D,WI,2,-0.515904844,43,7,20,1,0.81950891,0.887323944,0
2,93,House,10564,"THOMSON, Vernon Wallace",R,WI,3,-0.216989741,7,2,8,1,0.634412467,0.833333333,0
2,93,House,10463,"ZABLOCKI, Clement John",D,WI,4,-0.289144874,42,3,23,2,0.775457919,0.928571429,0
2,94,House,10463,"ZABLOCKI, Clement John",D,WI,4,-0.289144874,42,3,23,2,0.775457919,0.928571429,0
2,93,House,7824,"REUSS, Henry Schoellkopf",D,WI,5,-0.468535423,41,4,22,1,0.81956476,0.926470588,0
2,94,House,7824,"REUSS, Henry Schoellkopf",D,WI,5,-0.468535423,41,4,22,1,0.81956476,0.926470588,0
2,93,House,11051,"STEIGER, William Albert",R,WI,6,-0.205487072,36,7,19,6,0.66172576,0.808823529,0
2,94,House,11051,"STEIGER, William Albert",R,WI,6,-0.205487072,36,7,19,6,0.66172576,0.808823529,0
2,93,House,12036,"OBEY, David Ross",D,WI,7,-0.587756276,42,4,19,0,0.859471917,0.938461538,0
2,94,House,12036,"OBEY, David Ross",D,WI,7,-0.587756276,42,4,19,0,0.859471917,0.938461538,0
2,93,House,14014,"FROEHLICH, Harold Vernon",R,WI,8,-0.010419095,13,1,5,0,0.786557853,0.947368421,0
2,93,House,2383,"DAVIS, Glenn Robert",R,WI,9,0.157022968,11,1,6,1,0.756587386,0.894736842,0
2,93,House,10766,"RONCALIO, Teno",D,WY,1,-0.291616857,37,4,16,9,0.669197023,0.803030303,0
2,94,House,10766,"RONCALIO, Teno",D,WY,1,-0.291616857,37,4,16,9,0.669197023,0.803030303,0
2,93,House,14067,"BOGGS, Corinne Claiborne (Lindy)",D,LA,2,-0.28161785,37,2,21,1,0.793616652,0.950819672,0
2,94,House,14067,"BOGGS, Corinne Claiborne (Lindy)",D,LA,2,-0.28161785,37,2,21,1,0.793616652,0.950819672,0
2,93,House,14068,"COLLINS, Cardiss",D,IL,7,-0.435174167,35,3,12,4,0.770091295,0.87037037,0
2,94,House,14068,"COLLINS, Cardiss",D,IL,7,-0.435174167,35,3,12,4,0.770091295,0.87037037,0
