congress,chamber,icpsr,adjust_d1,bioname,party_code,state_abbrev,district_code,d1,correctyea,wrongyea,correctnay,wrongnay,gmp,cc,se1d,d1_previous,d1_rolling,d1_norm,group,x_d1,a_d1,b_d1
93,"House",10710,.3580102,"CARTER, Tim Lee","R","KY",5,-.0601058,38,8,15,5,.6613009,.8030303,0,.442965,.29531,-.0601058,3,.1828344,-.3151635,.7124314
93,"House",6845,.1211749,"NATCHER, William Huston","D","KY",2,-.2288346,42,4,21,4,.6992468,.8873239,0,.589689,.393126,-.2288346,3,.1404152,-.3151635,.7124314
93,"House",10614,.2079818,"PICKLE, James Jarrell (Jake)","D","TX",10,-.1669907,38,6,17,5,.7303517,.8333333,0,.3468221,.2312148,-.1669907,3,.1646431,-.3151635,.7124314
93,"House",10501,.0198614,"ANDERSON, John Bayard","R","IL",16,-.3010136,26,7,14,4,.6530676,.7843137,0,.4199618,.2799745,-.3010136,3,.1234275,-.3151635,.7124314
93,"House",14001,.3303429,"ANDREWS, Ike Franklin","D","NC",4,-.0798168,44,1,14,2,.7812925,.9508197,0,,0,-.0798168,3,.1263866,-.3151635,.7124314
93,"House",11063,-.1511481,"McCLOSKEY, Paul Norton , Jr. (Pete)","R","CA",17,-.4228461,32,9,15,1,.6410399,.8245614,0,-.0035957,-.0023971,-.4228461,3,-.1459322,-.3151635,.7124314
93,"House",14072,.1462405,"MURTHA, John Patrick, Jr.","D","PA",12,-.2109772,26,4,12,3,.7001277,.8444445,0,,0,-.2109772,3,.1002064,-.3151635,.7124314
93,"House",10771,.0184312,"SMITH, Henry P., III","R","NY",36,-.3020325,8,3,6,2,.6063617,.7368421,0,.3228664,.2152442,-.3020325,3,.1246532,-.3151635,.7124314
93,"House",10737,-.2877952,"HELSTOSKI, Henry","D","NJ",9,-.5201978,36,3,13,2,.7848564,.9074074,0,-.1267267,-.0844845,-.5201978,3,-.2972543,-.3151635,.7124314
93,"House",14058,.3393341,"THORNTON, Raymond Hoyt (Ray), Jr.","D","AR",4,-.0734112,44,5,15,5,.6968141,.8550724,0,,0,-.0734112,3,.1400482,-.3151635,.7124314
93,"House",14025,.333594,"JOHNSON, James Paul (Jim)","R","CO",4,-.0775006,34,10,13,5,.5637854,.7580645,0,,0,-.0775006,3,.4191579,-.3151635,.7124314
93,"House",2525,.2188947,"DERWINSKI, Edward Joseph","R","IL",4,-.159216,36,6,18,3,.6778072,.8571429,0,.5913829,.3942553,-.159216,3,.3801301,-.3151635,.7124314
93,"House",14041,.2556189,"O'BRIEN, George Miller","R","IL",17,-.1330525,43,3,19,4,.7520378,.8985507,0,,0,-.1330525,3,.3931592,-.3151635,.7124314
93,"House",10587,.1869064,"FUQUA, Don","D","FL",2,-.1820055,42,6,19,2,.7458304,.884058,0,.5214367,.3476245,-.1820055,3,.2089452,-.3151635,.7124314
93,"House",9240,.1634768,"TEAGUE, Charles McKevett","R","CA",13,-.1986974,6,2,7,1,.6793292,.8125,0,.5378093,.3585396,-.1986974,3,.3243723,-.3151635,.7124314
93,"House",6661,-.165939,"MOORHEAD, William Singer","D","PA",14,-.4333836,42,4,16,3,.8094485,.8923077,0,.0287107,.0191405,-.4333836,3,-.1332514,-.3151635,.7124314
93,"House",12010,-.2687538,"COUGHLIN, Robert Lawrence","R","PA",13,-.5066321,43,5,17,3,.765546,.8823529,0,-.0063591,-.0042394,-.5066321,3,.0404466,-.3151635,.7124314
93,"House",14015,-.1605496,"GILMAN, Benjamin Arthur","R","NY",26,-.429544,46,2,19,4,.7570046,.915493,0,,0,-.429544,3,.0474201,-.3151635,.7124314
93,"House",10703,.0171787,"ANNUNZIO, Frank","D","IL",11,-.3029248,40,5,19,2,.7618059,.8939394,0,.1694901,.1129934,-.3029248,3,-.064213,-.3151635,.7124314
93,"House",6532,.2036727,"MILLS, Wilbur Daigh","D","AR",2,-.1700606,32,5,10,4,.6610464,.8235294,0,.6898264,.4598843,-.1700606,3,.4149988,-.3151635,.7124314
93,"House",4957,-.0158339,"JOHNSON, Harold Terry","D","CA",2,-.326444,39,6,17,5,.7661079,.8358209,0,.5568928,.3712618,-.326444,3,.2046697,-.3151635,.7124314
93,"House",13039,-.4064408,"SARBANES, Paul Spyros","D","MD",3,-.6047246,45,0,17,2,.8702235,.96875,0,-.9432984,-.4716492,-.6047246,3,-.7632592,-.3151635,.7124314
93,"House",10738,.0742435,"HICKS, Floyd Verne","D","WA",6,-.2622701,39,5,18,6,.7177098,.8382353,0,.2089939,.1393292,-.2622701,3,.0484405,-.3151635,.7124314
93,"House",12023,.3688324,"MANN, James Robert","D","SC",4,-.0523956,39,7,16,3,.7419959,.8461539,0,.4930768,.3287179,-.0523956,3,.3132393,-.3151635,.7124314
93,"House",12004,.3851178,"BURLISON, Bill D.","D","MO",10,-.0407935,31,18,16,4,.4899761,.6811594,0,.3870379,.2580253,-.0407935,3,.1691975,-.3151635,.7124314
93,"House",12001,-.2206948,"ANDERSON, Glenn Malcolm","D","CA",35,-.4723934,38,7,19,3,.7448168,.8507463,0,-.3691291,-.2460861,-.4723934,3,-.0810425,-.3151635,.7124314
93,"House",14006,-.0062789,"BRECKINRIDGE, John Bayne","D","KY",6,-.3196367,38,6,20,4,.7376399,.8529412,0,,0,-.3196367,3,.0667449,-.3151635,.7124314
93,"House",11042,1.842953,"RARICK, John Richard","D","LA",6,.9978142,8,0,9,0,.9938803,1,0,1,.6666667,.9978142,3,1.027623,-.3151635,.7124314
93,"House",14038,.2152447,"MITCHELL, Donald Jerome","R","NY",31,-.1618164,41,5,13,6,.6850501,.8307692,0,,0,-.1618164,3,.0817729,-.3151635,.7124314
93,"House",14004,.628067,"BEARD, Robin Leo, Jr.","R","TN",6,.1322912,31,6,25,4,.7251397,.8484849,0,,0,.1322912,3,.5443475,-.3151635,.7124314
93,"House",14026,.3721157,"JONES, James Robert","D","OK",1,-.0500565,37,11,15,6,.5575735,.7536232,0,,0,-.0500565,3,.3514877,-.3151635,.7124314
93,"House",7333,-.0625473,"PEPPER, Claude Denson","D","FL",14,-.3597241,35,6,14,4,.7555378,.8305085,0,.2568016,.1712011,-.3597241,3,-.081635,-.3151635,.7124314
93,"House",10625,.3420858,"SKUBITZ, Joe","R","KS",5,-.0714508,34,12,15,6,.6140893,.7313433,0,.5935565,.3957043,-.0714508,3,.4217597,-.3151635,.7124314
93,"House",13023,.5183991,"MATHIS, Marvin Dawson","D","GA",2,.0541603,35,4,18,5,.6994611,.8548387,0,.6623632,.3311816,.0541603,3,.5175821,-.3151635,.7124314
93,"House",14037,.4094053,"MILFORD, Dale","D","TX",24,-.0234903,41,4,14,2,.7757634,.9016393,0,,0,-.0234903,3,.4415545,-.3151635,.7124314
93,"House",6455,.5206596,"MICHEL, Robert Henry","R","IL",18,.0557708,35,7,20,5,.6885642,.8208955,0,.7389877,.4926585,.0557708,3,.5964572,-.3151635,.7124314
93,"House",6584,.1578819,"MOLLOHAN, Robert Homer","D","WV",1,-.2026834,38,3,12,10,.7063559,.7936508,0,.435039,.290026,-.2026834,3,.212645,-.3151635,.7124314
93,"House",4891,.0295985,"JARMAN, John","D","OK",5,-.2940766,8,2,7,1,.7326877,.8333333,0,.5613024,.3742016,-.2940766,3,.3162245,-.3151635,.7124314
93,"House",14024,.488329,"HUDNUT, William Herbert, III","R","IN",11,.0327375,13,0,5,1,.8370538,.9473684,0,,0,.0327375,3,.488329,-.3151635,.7124314
93,"House",10510,.5009217,"CLANCY, Donald Daniel","R","OH",2,.0417089,34,6,17,2,.7177786,.8644068,0,.5596704,.3731136,.0417089,3,.425564,-.3151635,.7124314
93,"House",14020,.3498177,"HINSHAW, Andrew Jackson","R","CA",39,-.0659423,18,5,6,0,.6920094,.8275862,0,,0,-.0659423,3,.3530532,-.3151635,.7124314
93,"House",14000,.5105646,"ABDNOR, James","R","SD",2,.0485788,35,5,20,4,.6871393,.859375,0,,0,.0485788,3,.5392895,-.3151635,.7124314
93,"House",10595,-.2924827,"HAWKINS, Augustus Freeman (Gus)","D","CA",21,-.5235373,40,4,13,0,.8382,.9298246,0,-.9411209,-.6274139,-.5235373,3,-.621718,-.3151635,.7124314
93,"House",10713,-.6851081,"CONYERS, John, Jr.","D","MI",1,-.803256,35,1,15,0,.9344793,.9803922,0,-.9216159,-.6144106,-.803256,3,-.5162787,-.3151635,.7124314
93,"House",14065,.6869594,"YOUNG, Edward Lunn","R","SC",6,.174248,9,2,7,0,.6945599,.8888889,0,,0,.174248,3,.6869594,-.3151635,.7124314
93,"House",14017,.2201404,"GUNTER, William Dawson, Jr. (Bill)","D","FL",5,-.1583285,8,5,1,2,.5549146,.5625,0,,0,-.1583285,3,.2201404,-.3151635,.7124314
93,"House",10773,.2220781,"STANTON, John William","R","OH",11,-.1569481,39,9,18,4,.691425,.8142857,0,.2137018,.1424679,-.1569481,3,.1884112,-.3151635,.7124314
93,"House",10572,.0292341,"BROTZMAN, Donald Glenn","R","CO",2,-.2943361,8,2,7,1,.734798,.8333333,0,.4074363,.2716242,-.2943361,3,.1939707,-.3151635,.7124314
93,"House",2672,.5224448,"DORN, William Jennings Bryan","D","SC",3,.0570426,11,0,5,1,.8278232,.9411765,0,.652485,.43499,.0570426,3,.4873,-.3151635,.7124314
93,"House",10607,-.126966,"McDADE, Joseph Michael","R","PA",10,-.405618,38,6,13,3,.7671229,.85,0,.3508986,.2339324,-.405618,3,.1991961,-.3151635,.7124314
93,"House",2009,-.2937284,"CONTE, Silvio Ottavio","R","MA",1,-.5244248,40,5,21,0,.7974591,.9242424,0,.0148697,.0099131,-.5244248,3,-.1250016,-.3151635,.7124314
93,"House",14002,.3369459,"ARMSTRONG, William Lester","R","CO",5,-.0751126,31,17,14,7,.4415624,.6521739,0,,0,-.0751126,3,.4262678,-.3151635,.7124314
93,"House",8010,-.3841033,"RODINO, Peter Wallace, Jr.","D","NJ",10,-.5888107,45,2,20,1,.9025018,.9558824,0,.0870572,.0580382,-.5888107,3,-.330222,-.3151635,.7124314
93,"House",11052,.5047411,"STUCKEY, Williamson Sylvester, Jr.","D","GA",8,.04443,36,2,16,4,.7736586,.8965517,0,.5036029,.3357353,.04443,3,.3890699,-.3151635,.7124314
93,"House",10767,.7022482,"SATTERFIELD, David Edward, III","D","VA",3,.1851402,31,4,32,2,.7542572,.9130435,0,.7555071,.5036714,.1851402,3,.721988,-.3151635,.7124314
93,"House",10790,-.2581387,"REES, Thomas Mankell","D","CA",26,-.4990696,37,5,13,1,.7859623,.8928571,0,-.1194222,-.0796148,-.4990696,3,-.2825368,-.3151635,.7124314
93,"House",11064,-.9477854,"PODELL, Bertram L.","D","NY",13,-.9903955,10,0,6,0,.9921831,1,0,-.1642581,-.1095054,-.9903955,3,-.4555997,-.3151635,.7124314
93,"House",14068,-.1684523,"COLLINS, Cardiss","D","IL",7,-.4351742,35,3,12,4,.7700913,.8703704,0,,0,-.4351742,3,-.429745,-.3151635,.7124314
93,"House",9802,.419617,"WAMPLER, William Creed","R","VA",9,-.0162151,42,4,19,2,.7412686,.9104478,0,.5189811,.3459874,-.0162151,3,.4150316,-.3151635,.7124314
93,"House",13047,.3544772,"YOUNG, Charles William (Bill)","R","FL",6,-.0626228,33,14,13,7,.53293,.6865672,0,.3497088,.1748544,-.0626228,3,.3966947,-.3151635,.7124314
93,"House",3929,.3401796,"HALEY, James Andrew","D","FL",8,-.0728088,40,7,14,5,.6817955,.8181818,0,.6726041,.4484027,-.0728088,3,.4485038,-.3151635,.7124314
93,"House",11007,.2757647,"BURKE, J. Herbert","R","FL",12,-.1187,32,10,15,3,.6336957,.7833334,0,.2720915,.1813943,-.1187,3,.1454222,-.3151635,.7124314
93,"House",14035,.3520447,"MARTIN, James Grubbs","R","NC",9,-.0643558,41,5,18,2,.7436966,.8939394,0,,0,-.0643558,3,.4364227,-.3151635,.7124314
93,"House",3224,-.0223629,"FLOOD, Daniel John","D","PA",11,-.3310955,42,5,19,5,.8029499,.8591549,0,.402206,.2681374,-.3310955,3,.1318836,-.3151635,.7124314
93,"House",9322,-.3983442,"THOMPSON, Frank, Jr.","D","NJ",4,-.5989564,39,1,15,2,.8660977,.9473684,0,.2060823,.1373882,-.5989564,3,-.1695335,-.3151635,.7124314
93,"House",14036,-.2392389,"MEZVINSKY, Edward Maurice","D","IA",1,-.4856048,44,3,19,1,.8523352,.9402985,0,,0,-.4856048,3,-.2518619,-.3151635,.7124314
93,"House",10391,.1436119,"WRIGHT, James Claude, Jr.","D","TX",12,-.2128498,37,4,16,6,.7186337,.8412699,0,.377675,.2517833,-.2128498,3,.1563677,-.3151635,.7124314
93,"House",4592,.2133015,"HOSMER, Craig","R","CA",32,-.1632008,9,3,5,1,.6781401,.7777778,0,.5577424,.3718283,-.1632008,3,.3501757,-.3151635,.7124314
93,"House",13015,.0679633,"FRENZEL, William Eldridge","R","MN",3,-.2667443,39,6,20,5,.6325243,.8428571,0,.1813601,.09068,-.2667443,3,.3364897,-.3151635,.7124314
93,"House",11016,.3881634,"ESHLEMAN, Edwin Duing","R","PA",16,-.0386237,28,0,9,2,.7923741,.948718,0,.4871475,.324765,-.0386237,3,.3394709,-.3151635,.7124314
93,"House",14063,-.3072888,"YOUNG, Andrew Jackson, Jr.","D","GA",5,-.5340857,38,2,12,0,.8816227,.9615384,0,,0,-.5340857,3,-.3217438,-.3151635,.7124314
93,"House",3364,.2071004,"FRELINGHUYSEN, Peter Hood Ballantine, Jr.","R","NJ",5,-.1676186,8,2,5,2,.6642926,.7647059,0,.2988459,.1992306,-.1676186,3,.1433516,-.3151635,.7124314
93,"House",10712,.3916871,"CONABLE, Barber Benjamin, Jr.","R","NY",35,-.0361133,34,12,15,6,.5926873,.7313433,0,.5684562,.3789708,-.0361133,3,.4432322,-.3151635,.7124314
93,"House",7610,-.0464674,"PRICE, Charles Melvin","D","IL",23,-.3482683,41,4,23,2,.8018183,.9142857,0,.1542854,.1028569,-.3482683,3,-.0602489,-.3151635,.7124314
93,"House",8824,.0680282,"STAGGERS, Harley Orrin","D","WV",2,-.266698,41,4,17,5,.715372,.8656716,0,.5383198,.3588799,-.266698,3,.0902895,-.3151635,.7124314
93,"House",8032,.0267132,"ROGERS, Paul Grant","D","FL",11,-.2961321,34,10,17,8,.6381828,.7391304,0,.2078713,.1385809,-.2961321,3,-.0548491,-.3151635,.7124314
93,"House",11036,.4890855,"MYERS, John Thomas","R","IN",7,.0332764,38,4,21,4,.7834104,.880597,0,.5657632,.3771755,.0332764,3,.552145,-.3151635,.7124314
93,"House",13025,.3603568,"McCOLLISTER, John Yetter","R","NE",2,-.0584339,26,9,11,4,.6062666,.74,0,.6008508,.3004254,-.0584339,3,.3966716,-.3151635,.7124314
93,"House",10539,.0119381,"MOSHER, Charles Adams","R","OH",13,-.3066584,28,10,16,4,.6310385,.7586207,0,.2022617,.1348411,-.3066584,3,.023321,-.3151635,.7124314
93,"House",9056,.3586942,"STUBBLEFIELD, Frank Albert","D","KY",1,-.0596185,11,3,3,0,.732768,.8235294,0,.5783793,.3855862,-.0596185,3,.3956711,-.3151635,.7124314
93,"House",2476,-.0056604,"DELANEY, James Joseph","D","NY",9,-.3191961,38,5,14,10,.6821063,.7761194,0,.304484,.2029893,-.3191961,3,.0331922,-.3151635,.7124314
93,"House",14047,.3981517,"RONCALLO, Angelo Dominick","R","NY",3,-.0315077,10,1,3,2,.6296249,.8125,0,,0,-.0315077,3,.3981517,-.3151635,.7124314
93,"House",10596,.0980982,"HORTON, Frank Jefferson","R","NY",34,-.2452752,38,5,14,7,.7302583,.8125,0,.2338903,.1559268,-.2452752,3,.090465,-.3151635,.7124314
93,"House",14071,.2769464,"LAGOMARSINO, Robert John","R","CA",13,-.1178581,30,6,14,4,.6836277,.8148148,0,,0,-.1178581,3,.3494509,-.3151635,.7124314
94,"House",13047,.3615931,"YOUNG, Charles William (Bill)","R","FL",6,-.0626228,33,14,13,7,.53293,.6865672,0,-.0626228,.0956953,-.0626228,4,.3966947,-.3063411,.6740127
94,"House",6845,.1149926,"NATCHER, William Huston","D","KY",2,-.2288346,42,4,21,4,.6992468,.8873239,0,-.2288346,.2376359,-.2288346,4,.1404152,-.3063411,.6740127
94,"House",10591,-.9151807,"GREEN, William Joseph","D","PA",3,-.9231845,34,1,11,0,.9390249,.9782609,0,-.9231845,-.3162701,-.9231845,4,-.5139268,-.3063411,.6740127
94,"House",10773,.2216472,"STANTON, John William","R","OH",11,-.1569481,39,9,18,4,.691425,.8142857,0,-.1569481,.0676139,-.1569481,4,.1884112,-.3063411,.6740127
94,"House",10737,-.3172888,"HELSTOSKI, Henry","D","NJ",9,-.5201978,36,3,13,2,.7848564,.9074074,0,-.5201978,-.1934128,-.5201978,4,-.2972543,-.3063411,.6740127
94,"House",3242,.647607,"FLYNT, John James, Jr.","D","GA",6,.1301542,27,6,21,8,.6227027,.7741935,0,.1301542,.3973748,.1301542,4,.6217524,-.3063411,.6740127
94,"House",12022,.2592551,"LUJÁN, Manuel, Jr.","R","NM",1,-.1315999,32,8,18,2,.6823818,.8333333,0,-.1315999,.1026443,-.1315999,4,.3737273,-.3063411,.6740127
94,"House",10616,.5797401,"QUILLEN, James Henry","R","TN",1,.0844111,31,3,23,3,.7508703,.9,0,.0844111,.3663623,.0844111,4,.5408164,-.3063411,.6740127
94,"House",14226,.567986,"GRASSLEY, Charles Ernest","R","IA",3,.0764887,24,5,16,7,.6302148,.7692308,0,,0,.0764887,4,.5148695,-.3063411,.6740127
94,"House",13001,-.5862201,"ABZUG, Bella Savitzky","D","NY",20,-.7014609,44,2,17,1,.819795,.953125,0,-.7014609,-.5619484,-.7014609,4,-.8503547,-.3063411,.6740127
94,"House",11045,.2990776,"RUPPE, Philip Edward","R","MI",11,-.104759,38,6,15,6,.6694255,.8153846,0,-.104759,.111039,-.104759,4,.1905558,-.3063411,.6740127
94,"House",10784,-.4594021,"WOLFF, Lester Lionel","D","NY",6,-.615984,41,3,18,1,.8413767,.9365079,0,-.615984,-.2093213,-.615984,4,-.3003285,-.3063411,.6740127
94,"House",14290,1.938155,"PAUL, Ronald Ernest","R","TX",22,1,10,1,17,1,.8782546,.9310345,0,,0,1,4,.9137136,-.3063411,.6740127
94,"House",10786,.3551398,"BROWN, Clarence J., Jr.","R","OH",7,-.0669724,28,15,18,0,.595612,.7540984,0,-.0669724,.1981868,-.0669724,4,.3850938,-.3063411,.6740127
94,"House",8032,.0151466,"ROGERS, Paul Grant","D","FL",11,-.2961321,34,10,17,8,.6381828,.7391304,0,-.2961321,.0299026,-.2961321,4,-.0548491,-.3063411,.6740127
94,"House",14239,.2646606,"HYDE, Henry John","R","IL",6,-.1279565,31,1,14,5,.7450925,.8823529,0,,0,-.1279565,4,.4981983,-.3063411,.6740127
94,"House",14066,.5152618,"YOUNG, Donald Edwin","R","AK",1,.0409519,31,3,16,5,.6757528,.8545455,0,.0409519,.0204759,.0409519,4,.6125851,-.3063411,.6740127
94,"House",14215,-.3250256,"FISHER, Joseph Lyman","D","VA",10,-.5254125,37,2,12,1,.8521504,.9423077,0,,0,-.5254125,4,-.260911,-.3063411,.6740127
94,"House",10794,.2126514,"VANDER JAGT, Guy Adrian","R","MI",9,-.1630113,32,10,14,5,.6143625,.7540984,0,-.1630113,.0882255,-.1630113,4,.3684349,-.3063411,.6740127
94,"House",12041,1.15345,"CRANE, Philip Miller","R","IL",12,.4710988,19,0,42,3,.8760703,.953125,0,.4710988,.5807344,.4710988,4,.9210337,-.3063411,.6740127
94,"House",10595,-.3222435,"HAWKINS, Augustus Freeman (Gus)","D","CA",29,-.5235373,40,4,13,0,.8382,.9298246,0,-.5235373,-.6014448,-.5235373,4,-.621718,-.3063411,.6740127
94,"House",12031,-.0207132,"SYMINGTON, James Wadsworth","D","MO",2,-.3203021,29,2,15,7,.7413508,.8301887,0,-.3203021,-.0615021,-.3203021,4,-.0941954,-.3063411,.6740127
94,"House",10611,-.0357366,"MURPHY, John Michael","D","NY",17,-.330428,38,4,15,3,.7907161,.8833333,0,-.330428,.0597835,-.330428,4,-.0257093,-.3063411,.6740127
94,"House",14270,.4519733,"RISENHOOVER, Theodore Marshall","D","OK",2,-.0017053,22,4,8,4,.61402,.7894737,0,,0,-.0017053,4,.578585,-.3063411,.6740127
94,"House",14236,.067214,"HOWE, Allan Turner","D","UT",2,-.261038,25,3,12,3,.6919212,.8604651,0,,0,-.261038,4,.067214,-.3063411,.6740127
94,"House",12013,-.2331513,"FISH, Hamilton, Jr.","R","NY",25,-.463488,41,6,19,2,.7188742,.8823529,0,-.463488,-.0567292,-.463488,4,.004403,-.3063411,.6740127
94,"House",10713,-.7372486,"CONYERS, John, Jr.","D","MI",1,-.803256,35,1,15,0,.9344793,.9803922,0,-.803256,-.6616219,-.803256,4,-.5162787,-.3063411,.6740127
94,"House",14002,.3430625,"ARMSTRONG, William Lester","R","CO",5,-.0751126,31,17,14,7,.4415624,.6521739,0,-.0751126,-.0375563,-.0751126,4,.4262678,-.3063411,.6740127
94,"House",14049,-.1207826,"RYAN, Leo Joseph","D","CA",11,-.3877501,36,1,10,6,.7222708,.8679245,0,-.3877501,-.193875,-.3877501,4,-.2483429,-.3063411,.6740127
94,"House",14074,-.1458544,"VANDER VEEN, Richard Franklin","D","MI",5,-.4046488,33,3,13,1,.7976089,.92,0,-.4046488,-.2023244,-.4046488,4,-.1351693,-.3063411,.6740127
94,"House",10767,.729187,"SATTERFIELD, David Edward, III","D","VA",3,.1851402,31,4,32,2,.7542572,.9130435,0,.1851402,.4240386,.1851402,4,.721988,-.3063411,.6740127
94,"House",12001,-.2463637,"ANDERSON, Glenn Malcolm","D","CA",32,-.4723934,38,7,19,3,.7448168,.8507463,0,-.4723934,-.3026629,-.4723934,4,-.0810425,-.3063411,.6740127
94,"House",10760,-.6970995,"OTTINGER, Richard Lawrence","D","NY",24,-.776195,35,3,14,0,.7903281,.9423077,0,,0,-.776195,4,-.6129628,-.3063411,.6740127
94,"House",12009,-.2964119,"CLAY, William Lacy, Sr.","D","MO",1,-.5061265,44,1,16,1,.8402798,.9677419,0,-.5061265,-.214513,-.5061265,4,-.5103688,-.3063411,.6740127
94,"House",5900,-.2035951,"MADDEN, Ray John","D","IN",1,-.4435668,39,2,15,2,.8616494,.9310345,0,-.4435668,-.0762397,-.4435668,4,-.1297073,-.3063411,.6740127
94,"House",11006,.2434596,"BROWN, Garry Eldridge","R","MI",3,-.1422463,31,10,18,3,.6589816,.7903226,0,-.1422463,.1901484,-.1422463,4,.2430994,-.3063411,.6740127
94,"House",14039,-.3639249,"MOAKLEY, John Joseph","D","MA",9,-.5516311,46,2,19,0,.902142,.9701493,0,-.5516311,-.2758155,-.5516311,4,-.4206017,-.3063411,.6740127
94,"House",6661,-.1884868,"MOORHEAD, William Singer","D","PA",14,-.4333836,42,4,16,3,.8094485,.8923077,0,-.4333836,-.0939906,-.4333836,4,-.1332514,-.3063411,.6740127
94,"House",2329,-.1785967,"DANIELS, Dominick Vincent","D","NJ",14,-.4267176,40,3,15,6,.8060622,.859375,0,-.4267176,-.0249714,-.4267176,4,-.0585179,-.3063411,.6740127
94,"House",14224,-.1353873,"FORD, Harold Eugene","D","TN",8,-.3975939,28,4,9,2,.6659339,.8604651,0,,0,-.3975939,4,-.3888056,-.3063411,.6740127
94,"House",14000,.5265775,"ABDNOR, James","R","SD",2,.0485788,35,5,20,4,.6871393,.859375,0,.0485788,.0242894,.0485788,4,.5392895,-.3063411,.6740127
94,"House",8080,.0497665,"ROSTENKOWSKI, Daniel David","D","IL",8,-.2727979,37,4,16,4,.7550161,.8688524,0,-.2727979,-.0002175,-.2727979,4,-.0049326,-.3063411,.6740127
94,"House",10586,-.1593813,"FULTON, Richard Harmon","D","TN",5,-.4137661,14,1,7,0,.8542721,.9545454,0,-.4137661,-.0424558,-.4137661,4,-.0804202,-.3063411,.6740127
94,"House",14016,.4283319,"GINN, Ronald Bryan (Bo)","D","GA",1,-.01764,42,5,19,3,.7596461,.884058,0,-.01764,-.00882,-.01764,4,.2466333,-.3063411,.6740127
94,"House",14001,.3360832,"ANDREWS, Ike Franklin","D","NC",4,-.0798168,44,1,14,2,.7812925,.9508197,0,-.0798168,-.0399084,-.0798168,4,.1263866,-.3063411,.6740127
94,"House",13042,.5473891,"SPENCE, Floyd Davidson","R","SC",2,.0626061,38,4,22,5,.6381015,.8695652,0,.0626061,.2109576,.0626061,4,.5112427,-.3063411,.6740127
94,"House",12000,.3069391,"ALEXANDER, William Vollie (Bill), Jr.","D","AR",1,-.0994603,36,2,15,5,.7616744,.8793104,0,-.0994603,.2592917,-.0994603,4,.1697127,-.3063411,.6740127
94,"House",14010,.080282,"COHEN, William Sebastian","R","ME",2,-.25223,40,6,19,6,.7000265,.8309859,0,-.25223,-.126115,-.25223,4,.0370371,-.3063411,.6740127
94,"House",6756,-.3347429,"MOSS, John Emerson","D","CA",3,-.5319621,36,4,16,0,.8017785,.9285714,0,-.5319621,-.1480294,-.5319621,4,-.3618799,-.3063411,.6740127
94,"House",8549,.0668946,"SISK, Bernice Frederic","D","CA",15,-.2612533,34,4,13,3,.7359735,.8703704,0,-.2612533,.2114166,-.2612533,4,.3404062,-.3063411,.6740127
94,"House",14234,.2521499,"HIGHTOWER, Jack English","D","TX",13,-.1363889,29,4,11,7,.6966219,.7843137,0,,0,-.1363889,4,.2918122,-.3063411,.6740127
94,"House",10742,-.06085,"JACOBS, Andrew, Jr.","D","IN",11,-.3473548,30,2,9,5,.7174816,.8478261,0,.1285771,.085718,-.3473548,4,.1155753,-.3063411,.6740127
94,"House",14248,-.0240055,"LaFALCE, John Joseph","D","NY",36,-.3225212,34,1,11,6,.7711712,.8653846,0,,0,-.3225212,4,-.1351241,-.3063411,.6740127
94,"House",10757,-.3298012,"MINK, Patsy Takemoto","D","HI",2,-.5286313,36,5,13,1,.7948171,.8909091,0,-.5286313,-.1011943,-.5286313,4,-.194337,-.3063411,.6740127
94,"House",5436,.4893197,"LANDRUM, Phillip Mitchell","D","GA",9,.0234666,22,2,14,3,.7602971,.8780488,0,.0234666,.3354842,.0234666,4,.4841509,-.3063411,.6740127
94,"House",1077,.2582034,"BROOKS, Jack Bascom","D","TX",9,-.1323087,41,2,14,5,.7606158,.8870968,0,-.1323087,.2168494,-.1323087,4,.1734994,-.3063411,.6740127
