congress,chamber,icpsr,adjust_d1,last_name,first_name,state,d1,district_code,party_code,bioguide_id,d1_previous,d1_rolling,d1_norm,group,x_d1,a_d1,b_d1
93,"House",10517,41.60963,"FINDLEY","Paul","IL",49.5,20,200,"F000123",31,15.5,49.5,2,32.77002,10.63654,.9340015
93,"House",14058,32.509,"THORNTON","Raymond","AR",41,4,100,"T000243",,0,41,2,37.92102,10.63654,.9340015
93,"House",10567,-1.752186,"WAGGONNER","Joseph","LA",9,4,100,"W000018",0,0,9,2,-8.267013,10.63654,.9340015
93,"House",2009,68.91151,"CONTE","Silvio","MA",75,1,200,"C000709",85,42.5,75,2,79.04507,10.63654,.9340015
93,"House",13046,12.70175,"VEYSEY","Victor","CA",22.5,43,200,"V000093",31,15.5,22.5,2,15.8678,10.63654,.9340015
93,"House",14051,89.78942,"SCHROEDER","Patricia","CO",94.5,1,100,"S000142",,0,94.5,2,92.56367,10.63654,.9340015
93,"House",10583,78.01214,"EDWARDS","William","CA",83.5,9,100,"E000064",92,46,83.5,2,91.3111,10.63654,.9340015
93,"House",10710,18.05506,"CARTER","Tim","KY",27.5,5,200,"C000201",31,15.5,27.5,2,20.96092,10.63654,.9340015
93,"House",13008,6.813111,"BYRON","Goodloe","MD",17,6,100,"B001221",15,7.5,17,2,24.51464,10.63654,.9340015
93,"House",13011,92.46608,"DELLUMS","Ronald","CA",97,7,100,"D000222",100,50,97,2,95.97414,10.63654,.9340015
93,"House",2533,.9244694,"DEVINE","Samuel","OH",11.5,12,200,"D000279",23,11.5,11.5,2,5.750655,10.63654,.9340015
93,"House",11047,4.136456,"SCHERLE","William","IA",14.5,5,200,"S000121",23,11.5,14.5,2,7.390459,10.63654,.9340015
93,"House",12022,15.37841,"LUJAN","Manuel","NM",25,1,200,"L000506",62,31,25,2,13.98598,10.63654,.9340015
93,"House",3364,18.05506,"FRELINGHUYSEN","Peter","NJ",27.5,5,200,"F000371",69,34.5,27.5,2,38.82842,10.63654,.9340015
93,"House",14038,40.00364,"MITCHELL","Donald","NY",48,31,200,"M000808",,0,48,2,48.72498,10.63654,.9340015
93,"House",14009,-2.287517,"COCHRAN","William","MS",8.5,4,200,"C000567",,0,8.5,2,3.261909,10.63654,.9340015
93,"House",10605,71.58817,"MATSUNAGA","Spark","HI",77.5,1,100,"M000250",46,23,77.5,2,49.69899,10.63654,.9340015
93,"House",10581,18.59039,"CLEVELAND","James","NH",28,2,200,"C000512",38,19,28,2,23.75132,10.63654,.9340015
93,"House",8507,10.0251,"SIKES","Robert","FL",20,1,100,"S000406",8,4,20,2,8.048597,10.63654,.9340015
93,"House",10739,64.62886,"HOWARD","James","NJ",71,3,100,"H000840",54,27,71,2,64.13915,10.63654,.9340015
93,"House",10525,23.9437,"HARSHA","William","OH",33,6,200,"H000281",23,11.5,33,2,13.20213,10.63654,.9340015
93,"House",11042,-2.287517,"RARICK","John","LA",8.5,6,100,"R000065",8,4,8.5,2,-3.784534,10.63654,.9340015
93,"House",10773,42.14496,"STANTON","John","OH",50,11,200,"S000804",69,34.5,50,2,34.74594,10.63654,.9340015
93,"House",10579,27.15569,"CLAUSEN","Donald","CA",36,1,200,"C000475",38,19,36,2,23.42184,10.63654,.9340015
93,"House",10572,51.24559,"BROTZMAN","Donald","CO",58.5,2,200,"B000893",54,27,58.5,2,47.05799,10.63654,.9340015
93,"House",10713,81.75946,"CONYERS","John","MI",87,1,100,"C000714",77,38.5,87,2,81.18634,10.63654,.9340015
93,"House",13029,48.56893,"MCKINNEY","Stewart","CT",56,4,200,"M000527",77,38.5,56,2,54.89885,10.63654,.9340015
93,"House",11000,15.91374,"BEVILL","Tom","AL",25.5,4,100,"B000431",31,15.5,25.5,2,23.20121,10.63654,.9340015
93,"House",10500,66.77019,"ADDABBO","Joseph","NY",73,7,100,"A000052",77,38.5,73,2,66.0984,10.63654,.9340015
93,"House",10727,74.26482,"FORD","William","MI",80,15,100,"F000270",85,42.5,80,2,68.90045,10.63654,.9340015
93,"House",13050,56.5989,"HEINZ","Henry","PA",63.5,18,200,"H000456",77,38.5,63.5,2,58.69621,10.63654,.9340015
93,"House",11016,4.136456,"ESHLEMAN","Edwin","PA",14.5,16,200,"E000214",31,15.5,14.5,2,8.428363,10.63654,.9340015
93,"House",10563,15.37841,"STEPHENS","Robert","GA",25,10,100,"S000860",15,7.5,25,2,5.729378,10.63654,.9340015
93,"House",2476,42.68029,"DELANEY","James","NY",50.5,9,100,"D000211",46,23,50.5,2,46.88136,10.63654,.9340015
93,"House",14042,63.02287,"OWENS","Douglas","UT",69.5,2,100,"O000156",,0,69.5,2,78.09341,10.63654,.9340015
93,"House",11054,83.36545,"WHALEN","Charles","OH",88.5,3,200,"W000317",100,50,88.5,2,82.42582,10.63654,.9340015
93,"House",13014,67.84085,"DU PONT","Pierre","DE",74,1,200,"D000558",92,46,74,2,68.40579,10.63654,.9340015
93,"House",14063,86.04211,"YOUNG","Andrew","GA",91,5,100,"Y000028",,0,91,2,71.18922,10.63654,.9340015
93,"House",9551,25.5497,"ULLMAN","Albert","OR",34.5,2,100,"U000004",31,15.5,34.5,2,28.30527,10.63654,.9340015
93,"House",14019,24.47903,"HANRAHAN","Robert","IL",33.5,3,200,"H000168",,0,33.5,2,24.47904,10.63654,.9340015
93,"House",13052,32.509,"MALLARY","Richard","VT",41,1,200,"M000078",69,34.5,41,2,45.90847,10.63654,.9340015
93,"House",14018,12.70175,"GUYER","Tennyson","OH",22.5,4,200,"G000537",,0,22.5,2,13.5107,10.63654,.9340015
93,"House",6756,74.26482,"MOSS","John","CA",80,3,100,"M001035",85,42.5,80,2,68.1068,10.63654,.9340015
93,"House",13056,4.136456,"BREAUX","John","LA",14.5,7,100,"B000780",0,0,14.5,2,8.230793,10.63654,.9340015
93,"House",9240,11.09576,"TEAGUE","Charles","CA",21,13,200,"T000109",46,23,21,2,23.10944,10.63654,.9340015
93,"House",8084,60.34621,"ROUSH","John","IN",67,4,100,"R000467",69,34.5,67,2,64.19572,10.63654,.9340015
93,"House",5326,42.14496,"KLUCZYNSKI","John","IL",50,5,100,"K000273",38,19,50,2,34.03666,10.63654,.9340015
93,"House",10738,54.45757,"HICKS","Floyd","WA",61.5,6,100,"H000563",77,38.5,61.5,2,56.93153,10.63654,.9340015
93,"House",14024,4.136456,"HUDNUT","William","IN",14.5,11,200,"H000906",,0,14.5,2,4.136456,10.63654,.9340015
93,"House",6548,-2.822848,"MINSHALL","William","OH",8,23,200,"M000799",69,34.5,8,2,28.60169,10.63654,.9340015
93,"House",14072,38.93297,"MURTHA","John","PA",47,12,100,"M001120",,0,47,2,46.95572,10.63654,.9340015
93,"House",4592,15.37841,"HOSMER","Craig","CA",25,32,200,"H000802",31,15.5,25,2,17.17892,10.63654,.9340015
93,"House",633,51.24559,"BENNETT","Charles","FL",58.5,3,100,"B000371",38,19,58.5,2,48.8894,10.63654,.9340015
93,"House",10249,9.489766,"WILSON","Robert","CA",19.5,40,200,"W000610",23,11.5,19.5,2,8.906233,10.63654,.9340015
93,"House",7232,21.26705,"PATMAN","John","TX",30.5,1,100,"P000103",8,4,30.5,2,14.72716,10.63654,.9340015
93,"House",11056,13.23708,"WILLIAMS","Lawrence","PA",23,7,200,"W000525",23,11.5,23,2,11.84826,10.63654,.9340015
93,"House",4957,30.90301,"JOHNSON","Harold","CA",39.5,2,100,"J000135",31,15.5,39.5,2,28.20623,10.63654,.9340015
93,"House",12041,-2.287517,"CRANE","Philip","IL",8.5,12,200,"C000873",8,4,8.5,2,6.656117,10.63654,.9340015
93,"House",12017,24.47903,"HASTINGS","James","NY",33.5,39,200,"H000327",23,11.5,33.5,2,19.92802,10.63654,.9340015
93,"House",14012,60.34621,"CRONIN","Paul","MA",67,5,200,"C000925",,0,67,2,60.34621,10.63654,.9340015
93,"House",11004,43.21562,"BRASCO","Frank","NY",51,11,100,"B000771",85,42.5,51,2,59.71647,10.63654,.9340015
93,"House",1620,6.813111,"CHAMBERLAIN","Charles","MI",17,6,200,"C000275",38,19,17,2,16.72988,10.63654,.9340015
93,"House",12019,92.46608,"KOCH","Edward","NY",97,18,100,"K000302",100,50,97,2,92.7834,10.63654,.9340015
93,"House",8866,12.70175,"STEED","Thomas","OK",22.5,4,100,"S000829",38,19,22.5,2,13.22036,10.63654,.9340015
93,"House",12003,50.17493,"BIAGGI","Mario","NY",57.5,10,100,"B000432",62,31,57.5,2,51.59897,10.63654,.9340015
93,"House",12020,.9244694,"LANDGREBE","Earl","IN",11.5,2,200,"L000049",23,11.5,11.5,2,5.817115,10.63654,.9340015
93,"House",93033,45.35695,"PEYSER","Peter","NY",53,23,200,"P000280",85,42.5,53,2,49.38221,10.63654,.9340015
93,"House",14037,12.70175,"MILFORD","Dale","TX",22.5,24,100,"M000708",,0,22.5,2,2.135993,10.63654,.9340015
93,"House",6532,4.136456,"MILLS","Wilbur","AR",14.5,2,100,"M000778",0,0,14.5,2,-.4373931,10.63654,.9340015
93,"House",10585,80.15347,"FRASER","Donald","MN",85.5,5,100,"F000350",92,46,85.5,2,77.98909,10.63654,.9340015
93,"House",14062,42.68029,"WILSON","Charles","TX",50.5,2,100,"W000570",,0,50.5,2,26.97845,10.63654,.9340015
93,"House",7671,38.93297,"QUIE","Albert","MN",47,1,200,"Q000010",54,27,47,2,31.06944,10.63654,.9340015
93,"House",14039,71.58817,"MOAKLEY","John","MA",77.5,9,329,"M000834",,0,77.5,2,79.49123,10.63654,.9340015
93,"House",10640,57.13423,"WILSON","Charles","CA",64,31,100,"W000571",77,38.5,64,2,42.39325,10.63654,.9340015
93,"House",10561,66.23486,"ST. GERMAIN","Fernand","RI",72.5,1,100,"S000762",69,34.5,72.5,2,70.018,10.63654,.9340015
93,"House",10540,71.58817,"NEDZI","Lucien","MI",77.5,14,100,"N000019",92,46,77.5,2,72.90022,10.63654,.9340015
93,"House",6661,72.1235,"MOORHEAD","William","PA",78,14,100,"M000930",77,38.5,78,2,64.00967,10.63654,.9340015
93,"House",14001,21.26705,"ANDREWS","Ike","NC",30.5,4,100,"A000207",,0,30.5,2,30.04273,10.63654,.9340015
93,"House",13019,28.22635,"KEATING","William","OH",37,1,200,"K000037",77,38.5,37,2,48.09244,10.63654,.9340015
93,"House",13003,65.69952,"ASPIN","Leslie","WI",72,1,100,"A000224",85,42.5,72,2,72.56097,10.63654,.9340015
93,"House",9017,34.11499,"STRATTON","Samuel","NY",42.5,28,100,"S000997",62,31,42.5,2,38.04288,10.63654,.9340015
93,"House",13047,51.24559,"YOUNG","Charles","FL",58.5,6,200,"Y000031",77,38.5,58.5,2,24.63689,10.63654,.9340015
93,"House",10592,42.68029,"GROVER","James","NY",50.5,2,200,"G000504",38,19,50.5,2,34.29889,10.63654,.9340015
93,"House",4275,-5.499503,"HEBERT","Felix","LA",5.5,1,100,"H000437",0,0,5.5,2,-9.896786,10.63654,.9340015
93,"House",11027,75.33549,"KYROS","Peter","ME",81,1,100,"K000356",54,27,81,2,58.85807,10.63654,.9340015
93,"House",14023,7.348442,"HUBER","Robert","MI",17.5,18,200,"H000897",,0,17.5,2,7.348442,10.63654,.9340015
93,"House",10566,68.91151,"UDALL","Morris","AZ",75,2,100,"U000001",92,46,75,2,68.61028,10.63654,.9340015
93,"House",3268,10.0251,"FORD","Gerald","MI",20,5,200,"F000260",23,11.5,20,2,10.27492,10.63654,.9340015
93,"House",7333,45.35695,"PEPPER","Claude","FL",53,14,100,"P000218",77,38.5,53,2,51.11857,10.63654,.9340015
93,"House",10613,59.81088,"PATTEN","Edward","NJ",66.5,15,100,"P000106",54,27,66.5,2,52.6315,10.63654,.9340015
93,"House",14031,13.23708,"LOTT","Chester","MS",23,5,200,"L000447",,0,23,2,2.730694,10.63654,.9340015
93,"House",5495,4.136456,"LATTA","Delbert","OH",14.5,5,200,"L000116",46,23,14.5,2,14.16191,10.63654,.9340015
93,"House",10631,10.0251,"TALCOTT","Burt","CA",20,12,200,"T000022",23,11.5,20,2,15.35514,10.63654,.9340015
93,"House",14014,6.813111,"FROEHLICH","Harold","WI",17,8,200,"F000388",,0,17,2,6.813111,10.63654,.9340015
93,"House",10620,57.66956,"ROONEY","Frederick","PA",64.5,15,100,"R000423",62,31,64.5,2,59.63372,10.63654,.9340015
93,"House",789,47.49827,"BLATNIK","John","MN",55,8,100,"B000550",38,19,55,2,36.6589,10.63654,.9340015
93,"House",3830,47.49827,"GRIFFITHS","Martha","MI",55,17,100,"G000471",31,15.5,55,2,32.91236,10.63654,.9340015
93,"House",3867,6.813111,"GUBSER","Charles","CA",17,10,200,"G000512",31,15.5,17,2,12.98334,10.63654,.9340015
93,"House",14056,.9244694,"SYMMS","Steven","ID",11.5,1,200,"S001138",,0,11.5,2,2.894691,10.63654,.9340015
93,"House",13018,29.83235,"HILLIS","Elwood","IN",38.5,5,200,"H000624",62,31,38.5,2,26.46928,10.63654,.9340015
93,"House",14064,37.32698,"YOUNG","Samuel","IL",45.5,10,200,"Y000052",,0,45.5,2,37.32698,10.63654,.9340015
93,"House",13039,86.57744,"SARBANES","Paul","MD",91.5,3,100,"S000064",100,50,91.5,2,91.55771,10.63654,.9340015
93,"House",7498,6.813111,"POAGE","William","TX",17,11,100,"P000398",23,11.5,17,2,4.902884,10.63654,.9340015
93,"House",9072,54.9929,"SULLIVAN","Leonor","MO",62,3,100,"S001057",46,23,62,2,44.37366,10.63654,.9340015
93,"House",12040,72.1235,"HARRINGTON","Michael","MA",78,6,100,"H000230",85,42.5,78,2,66.81509,10.63654,.9340015
93,"House",12029,.9244694,"SEBELIUS","Keith","KS",11.5,1,200,"S000217",15,7.5,11.5,2,5.442746,10.63654,.9340015
93,"House",11045,25.01437,"RUPPE","Philip","MI",34,11,200,"R000512",62,31,34,2,27.40767,10.63654,.9340015
93,"House",10778,63.02287,"VIGORITO","Joseph","PA",69.5,24,100,"V000098",69,34.5,69.5,2,63.1118,10.63654,.9340015
93,"House",6860,12.16642,"NELSEN","Ancher","MN",22,2,200,"N000028",38,19,22,2,19.35212,10.63654,.9340015
93,"House",13015,71.58817,"FRENZEL","William","MN",77.5,3,200,"F000380",85,42.5,77.5,2,46.64628,10.63654,.9340015
93,"House",9241,.9244694,"TEAGUE","Olin","TX",11.5,6,100,"T000110",23,11.5,11.5,2,3.695076,10.63654,.9340015
93,"House",10601,68.91151,"LONG","Clarence","MD",75,2,100,"L000413",69,34.5,75,2,69.63332,10.63654,.9340015
93,"House",13040,89.78942,"SEIBERLING","John","OH",94.5,14,100,"S000230",92,46,94.5,2,96.59103,10.63654,.9340015
93,"House",11052,12.70175,"STUCKEY","Williamson","GA",22.5,8,100,"S001039",23,11.5,22.5,2,11.57194,10.63654,.9340015
93,"House",11046,19.66106,"SANDMAN","Charles","NJ",29,2,200,"S000045",8,4,29,2,6.966646,10.63654,.9340015
93,"House",14060,4.136456,"TREEN","David","LA",14.5,3,200,"T000362",,0,14.5,2,2.535502,10.63654,.9340015
93,"House",10528,-4.964172,"ICHORD","Richard","MO",6,8,100,"I000001",31,15.5,6,2,5.969113,10.63654,.9340015
93,"House",13021,45.35695,"LENT","Norman","NY",53,4,200,"L000243",62,31,53,2,30.77328,10.63654,.9340015
93,"House",12011,4.136456,"DANIEL","Wilbur","VA",14.5,5,100,"D000038",15,7.5,14.5,2,7.038548,10.63654,.9340015
93,"House",13048,13.23708,"DAVIS","Mendel","SC",23,1,100,"D000125",8,4,23,2,18.00283,10.63654,.9340015
93,"House",13012,38.93297,"DENHOLM","Frank","SD",47,1,100,"D000234",38,19,47,2,32.46332,10.63654,.9340015
93,"House",10527,19.12572,"HENDERSON","David","NC",28.5,3,100,"H000479",23,11.5,28.5,2,13.99798,10.63654,.9340015
93,"House",12026,25.01437,"MIZELL","Wilmer","NC",34,5,200,"M000833",15,7.5,34,2,13.33543,10.63654,.9340015
93,"House",1577,10.0251,"CASEY","Robert","TX",20,22,100,"C000228",15,7.5,20,2,7.053669,10.63654,.9340015
93,"House",835,40.00364,"BOLLING","Richard","MO",48,5,100,"B000605",46,23,48,2,40.76152,10.63654,.9340015
93,"House",5900,63.02287,"MADDEN","Ray","IN",69.5,1,100,"M000039",92,46,69.5,2,68.06243,10.63654,.9340015
93,"House",14041,10.0251,"O'BRIEN","George","IL",20,17,200,"O000010",,0,20,2,13.26476,10.63654,.9340015
93,"House",3929,21.80238,"HALEY","James","FL",31,8,100,"H000041",8,4,31,2,12.04728,10.63654,.9340015
93,"House",14047,30.36768,"RONCALLO","Angelo","NY",39,3,200,"R000422",,0,39,2,30.36768,10.63654,.9340015
93,"House",11066,.9244694,"COLLINS","James","TX",11.5,3,200,"C000638",23,11.5,11.5,2,10.83347,10.63654,.9340015
93,"House",13043,60.34621,"STANTON","James","OH",67,20,100,"S000803",54,27,67,2,49.49508,10.63654,.9340015
93,"House",10512,-2.287517,"DAVIS","John","GA",8.5,7,100,"D000122",23,11.5,8.5,2,4.243772,10.63654,.9340015
93,"House",12013,71.58817,"FISH","Hamilton","NY",77.5,25,200,"F000141",85,42.5,77.5,2,76.09753,10.63654,.9340015
93,"House",12047,63.02287,"STEELE","Robert","CT",69.5,2,200,"S000836",85,42.5,69.5,2,69.41875,10.63654,.9340015
93,"House",10794,21.26705,"VANDER JAGT","Guy","MI",30.5,9,200,"V000027",62,31,30.5,2,19.50426,10.63654,.9340015
93,"House",12008,74.26482,"CHISHOLM","Shirley","NY",80,12,100,"C000371",23,11.5,80,2,57.35934,10.63654,.9340015
93,"House",12028,-1.752186,"RUTH","Earl","NC",9,8,200,"R000545",23,11.5,9,2,4.505996,10.63654,.9340015
93,"House",12015,27.69102,"FREY","Louis","FL",36.5,9,200,"F000381",38,19,36.5,2,18.90955,10.63654,.9340015
93,"House",14006,51.24559,"BRECKINRIDGE","John","KY",58.5,6,100,"B000788",,0,58.5,2,41.0344,10.63654,.9340015
93,"House",10700,68.91151,"ADAMS","Brockman","WA",75,7,100,"A000031",100,50,75,2,73.03455,10.63654,.9340015
93,"House",2672,.9244694,"DORN","William","SC",11.5,3,100,"D000434",15,7.5,11.5,2,1.535352,10.63654,.9340015
93,"House",11020,.3891383,"HAMMERSCHMIDT","John","AR",11,3,200,"H000124",23,11.5,11,2,2.984908,10.63654,.9340015
93,"House",14004,-5.499503,"BEARD","Robin","TN",5.5,6,200,"B000280",,0,5.5,2,1.70262,10.63654,.9340015
93,"House",14070,58.20489,"LUKEN","Thomas","OH",65,1,100,"L000508",,0,65,2,50.21739,10.63654,.9340015
93,"House",10511,57.66956,"CORMAN","James","CA",64.5,22,100,"C000780",69,34.5,64.5,2,55.04676,10.63654,.9340015
93,"House",8268,10.0251,"SCHNEEBELI","Herman","PA",20,17,200,"S000135",23,11.5,20,2,9.113038,10.63654,.9340015
93,"House",14013,7.348442,"DANIEL","Robert","VA",17.5,4,200,"D000037",,0,17.5,2,7.528441,10.63654,.9340015
93,"House",10723,65.16419,"EVANS","Frank","CO",71.5,3,100,"E000240",31,15.5,71.5,2,41.05839,10.63654,.9340015
93,"House",5098,74.26482,"KARTH","Joseph","MN",80,4,100,"K000014",92,46,80,2,65.26455,10.63654,.9340015
93,"House",10526,11.09576,"HARVEY","James","MI",21,8,200,"H000306",38,19,21,2,18.82767,10.63654,.9340015
93,"House",14065,-1.752186,"YOUNG","Edward","SC",9,6,200,"Y000035",,0,9,2,-1.752186,10.63654,.9340015
93,"House",948,83.90078,"BRADEMAS","John","IN",89,3,100,"B000736",85,42.5,89,2,77.74001,10.63654,.9340015
93,"House",11002,.9244694,"BLACKBURN","Benjamin","GA",11.5,4,200,"B000506",8,4,11.5,2,-2.211191,10.63654,.9340015
93,"House",14061,10.0251,"WALSH","William","NY",20,33,200,"W000107",,0,20,2,17.06474,10.63654,.9340015
93,"House",14017,44.82161,"GUNTER","William","FL",52.5,5,100,"G000528",,0,52.5,2,44.82162,10.63654,.9340015
93,"House",12010,74.80016,"COUGHLIN","Robert","PA",80.5,13,200,"C000807",85,42.5,80.5,2,63.74607,10.63654,.9340015
93,"House",11005,29.29701,"BRINKLEY","Jack","GA",38,3,100,"B000839",38,19,38,2,35.47269,10.63654,.9340015
93,"House",10597,.9244694,"HUTCHINSON","J.","MI",11.5,4,200,"H001011",31,15.5,11.5,2,11.34863,10.63654,.9340015
93,"House",90618,23.9437,"REID","Ogden","NY",33,24,100,"R000150",,0,33,2,23.9437,10.63654,.9340015
93,"House",1154,4.136456,"BROYHILL","Joel","VA",14.5,10,200,"B000967",38,19,14.5,2,15.41876,10.63654,.9340015
93,"House",10587,30.90301,"FUQUA","Don","FL",39.5,2,100,"F000430",31,15.5,39.5,2,33.60537,10.63654,.9340015
93,"House",12036,83.36545,"OBEY","David","WI",88.5,7,100,"O000007",92,46,88.5,2,83.06038,10.63654,.9340015
93,"House",2605,69.44685,"DINGELL","John","MI",75.5,16,100,"D000355",85,42.5,75.5,2,71.67376,10.63654,.9340015
93,"House",12044,68.91151,"CARNEY","Charles","OH",75,19,100,"C000164",92,46,75,2,66.00062,10.63654,.9340015
93,"House",13038,.9244694,"RUNNELS","Harold","NM",11.5,2,100,"R000510",31,15.5,11.5,2,4.567472,10.63654,.9340015
93,"House",10621,86.04211,"ROYBAL","Edward","CA",91,30,100,"R000485",85,42.5,91,2,79.0854,10.63654,.9340015
93,"House",14033,10.0251,"MADIGAN","Edward","IL",20,21,200,"M000041",,0,20,2,17.50349,10.63654,.9340015
94,"House",6756,65.25793,"MOSS","John","CA",65.5,3,100,"M001035",80,55,65.5,3,68.1068,10.83675,.8376491
94,"House",14048,38.39705,"ROSE","Charles","NC",43,7,100,"R000436",25.5,12.75,43,3,48.59216,10.83675,.8376491
94,"House",10510,8.551612,"CLANCY","Donald","OH",18,2,200,"C000409",11.5,14.16667,18,3,9.661572,10.83675,.8376491
94,"House",4276,93.31264,"HECHLER","Kenneth","WV",89,4,100,"H000438",88.5,62.83333,89,3,89.0794,10.83675,.8376491
94,"House",10505,22.28051,"BELL","Alphonzo","CA",29.5,27,200,"B000330",39,31,29.5,3,32.71876,10.83675,.8376491
94,"House",8010,67.64557,"RODINO","Peter","NJ",67.5,10,100,"R000374",77.5,51.5,67.5,3,67.50423,10.83675,.8376491
94,"House",7333,51.52903,"PEPPER","Claude","FL",54,14,100,"P000218",53,43.33333,54,3,51.11857,10.83675,.8376491
94,"House",13031,86.74664,"MITCHELL","Parren","MD",83.5,7,100,"M000826",94.5,62.16667,83.5,3,75.91363,10.83675,.8376491
94,"House",10621,86.74664,"ROYBAL","Edward","CA",83.5,25,100,"R000485",91,58.66667,83.5,3,79.0854,10.83675,.8376491
94,"House",11035,-7.564922,"MONTGOMERY","Gillespie","MS",4.5,3,100,"M000865",12,9,4.5,3,8.25445,10.83675,.8376491
94,"House",12041,.7917993,"CRANE","Philip","IL",11.5,12,200,"C000873",8.5,5.5,11.5,3,6.656117,10.83675,.8376491
94,"House",12011,-1.595835,"DANIEL","Wilbur","VA",9.5,5,100,"D000038",14.5,9.833333,9.5,3,7.038548,10.83675,.8376491
94,"House",14251,19.89288,"LLOYD","Marilyn","TN",27.5,3,100,"L000381",,0,27.5,3,20.97777,10.83675,.8376491
94,"House",14002,25.86196,"ARMSTRONG","William","CO",32.5,5,200,"A000219",22.5,11.25,32.5,3,16.46451,10.83675,.8376491
94,"House",14035,16.90833,"MARTIN","James","NC",25,9,200,"M000183",33.5,16.75,25,3,17.88282,10.83675,.8376491
94,"House",10786,13.32688,"BROWN","Clarence","OH",22,7,200,"B000910",33.5,21.5,22,3,12.97136,10.83675,.8376491
94,"House",14061,27.65269,"WALSH","William","NY",34,33,200,"W000107",20,10,34,3,17.06474,10.83675,.8376491
94,"House",12029,14.5207,"SEBELIUS","Keith","KS",23,1,200,"S000217",11.5,8.833333,23,3,5.442746,10.83675,.8376491
94,"House",14275,78.98683,"SIMON","Paul","IL",77,24,100,"S000423",,0,77,3,64.12245,10.83675,.8376491
94,"House",10790,63.46721,"REES","Thomas","CA",64,23,100,"R000134",88.5,50.16667,64,3,66.05402,10.83675,.8376491
94,"House",10574,19.29597,"BROYHILL","James","NC",27,10,200,"B000966",37,25,27,3,18.9322,10.83675,.8376491
94,"House",14211,95.10336,"CORNELL","Robert","WI",90.5,8,100,"C000782",,0,90.5,3,94.9131,10.83675,.8376491
94,"House",4957,30.04032,"JOHNSON","Harold","CA",36,1,100,"J000135",39.5,23.5,36,3,28.20623,10.83675,.8376491
94,"House",10520,36.60632,"GONZALEZ","Henry","TX",41.5,20,100,"G000272",42.5,29.5,41.5,3,50.20445,10.83675,.8376491
94,"House",14220,58.09503,"EVANS","David","IN",59.5,6,100,"E000239",,0,59.5,3,55.70894,10.83675,.8376491
94,"House",10740,41.38159,"HUNGATE","William","MO",45.5,9,100,"H000965",52.5,30.16667,45.5,3,37.05313,10.83675,.8376491
94,"House",3078,78.98683,"FASCELL","Dante","FL",77,15,100,"F000041",80.5,57.5,77,3,75.09818,10.83675,.8376491
94,"House",12039,52.72285,"MELCHER","John","MT",55,2,100,"M000635",64.5,42.16667,55,3,53.988,10.83675,.8376491
94,"House",10737,52.12594,"HELSTOSKI","Henry","NJ",54.5,9,100,"H000465",80,55,54.5,3,68.48159,10.83675,.8376491
94,"House",14227,19.89288,"HAGEDORN","Thomas","MN",27.5,2,200,"H000012",,0,27.5,3,8.444412,10.83675,.8376491
94,"House",6584,25.26505,"MOLLOHAN","Robert","WV",32,1,100,"M000845",44,14.66667,32,3,24.10028,10.83675,.8376491
