congress,chamber,icpsr,adjust_d1,district_code,state_abbrev,party_code,bioname,d1,d1_previous,d1_rolling,d1_norm,group,x_d1,a_d1,b_d1
97,"House",10786,.942724,7,"OH","R","BROWN, Clarence J., Jr.",.977,1.217,.4192857,.977,7,.5235366,-.0215361,1.059203
97,"House",13015,.6944242,3,"MN","R","FRENZEL, William Eldridge",.714,.769,-.1873333,.714,7,.2883264,-.0215361,1.059203
97,"House",14675,.2894026,6,"WI","R","PETRI, Thomas Evert",.285,.35,.175,.285,7,.4261014,-.0215361,1.059203
97,"House",10713,-.1741535,1,"MI","D","CONYERS, John, Jr.",-.206,-1.308,-1.496143,-.206,7,-1.188739,-.0215361,1.059203
97,"House",14851,1.330752,2,"SD","R","ROBERTS, Clint Ronald",1.388,,0,1.388,7,1.330752,-.0215361,1.059203
97,"House",12030,-1.177738,21,"OH","D","STOKES, Louis",-1.269,-1.597,-1.266429,-1.269,7,-1.157867,-.0215361,1.059203
97,"House",10520,-.4545531,20,"TX","D","GONZÁLEZ, Henry B.",-.503,-.584,.0477143,-.503,7,-.3851079,-.0215361,1.059203
97,"House",10703,-.1269482,11,"IL","D","ANNUNZIO, Frank",-.156,-1.066,-.4408571,-.156,7,-.578671,-.0215361,1.059203
97,"House",10588,-.1892592,7,"FL","D","GIBBONS, Sam Melville",-.222,-.23,-.5535714,-.222,7,-.5266788,-.0215361,1.059203
97,"House",14867,.7029211,9,"OH","R","WEBER, Edward Ford",.723,,0,.723,7,.7029211,-.0215361,1.059203
97,"House",14046,-.1675448,12,"NJ","R","RINALDO, Matthew John",-.199,-.136,-.6006,-.199,7,-.7199064,-.0215361,1.059203
97,"House",14850,.6236162,14,"TX","D","PATMAN, William Neff",.639,,0,.639,7,.3476192,-.0215361,1.059203
97,"House",14005,.2091536,2,"MS","D","BOWEN, David Reece",.2,.199,.4786,.2,7,.4352243,-.0215361,1.059203
97,"House",14003,1.111719,10,"FL","R","BAFALIS, Louis Arthur (Skip)",1.156,.738,.3762,1.156,7,.5058383,-.0215361,1.059203
97,"House",14864,1.426106,2,"OR","R","SMITH, Dennis Alan (Denny)",1.489,,0,1.489,7,1.489844,-.0215361,1.059203
97,"House",11066,1.517685,3,"TX","R","COLLINS, James Mitchell",1.586,2.801,1.716571,1.586,7,1.819333,-.0215361,1.059203
97,"House",14460,-.5225287,18,"PA","D","WALGREN, Douglas",-.575,-.828,-.353,-.575,7,-.5108691,-.0215361,1.059203
97,"House",14838,.6462747,6,"NY","R","LeBOUTILLIER, John",.663,,0,.663,7,.6462747,-.0215361,1.059203
97,"House",10712,.995594,35,"NY","R","CONABLE, Barber Benjamin, Jr.",1.033,.843,.4131429,1.033,7,.4816977,-.0215361,1.059203
97,"House",14426,-.1127866,9,"NJ","R","HOLLENBECK, Harold Capistran",-.141,-.333,-.4596667,-.141,7,-.5268735,-.0215361,1.059203
97,"House",13035,-1.000246,19,"NY","D","RANGEL, Charles B.",-1.081,-1.764,-1.329,-1.081,7,-1.251719,-.0215361,1.059203
97,"House",14281,-1.570487,4,"OR","D","WEAVER, James Howard",-1.685,-2.173,-1.093,-1.685,7,-1.272099,-.0215361,1.059203
97,"House",14824,-1.370336,4,"MA","D","FRANK, Barney",-1.473,,0,-1.473,7,-1.098348,-.0215361,1.059203
97,"House",14458,-.978532,4,"MN","D","VENTO, Bruce Frank",-1.058,-1.284,-.7233334,-1.058,7,-1.182033,-.0215361,1.059203
97,"House",14436,.1751658,24,"PA","R","MARKS, Marc Lincoln",.164,-.481,-.184,.164,7,-.1707401,-.0215361,1.059203
97,"House",14837,-.6537594,11,"CA","D","LANTOS, Thomas Peter",-.714,,0,-.714,7,-1.157613,-.0215361,1.059203
97,"House",14212,-.7283438,3,"SC","D","DERRICK, Butler Carson, Jr.",-.793,-.456,.0175,-.793,7,-.1843231,-.0215361,1.059203
97,"House",10626,.8728602,4,"KY","R","SNYDER, Marion Gene",.903,.841,.6811429,.903,7,.7414326,-.0215361,1.059203
97,"House",14823,-1.382609,1,"PA","I","FOGLIETTA, Thomas Michael",-1.486,,0,-1.486,7,-1.132218,-.0215361,1.059203
97,"House",14822,1.094725,8,"TX","R","FIELDS, Jack Milton, Jr.",1.138,,0,1.138,7,1.192838,-.0215361,1.059203
97,"House",13010,-1.004023,30,"CA","D","DANIELSON, George Elmore",-1.085,-1.31,-.7055,-1.085,7,-.8275343,-.0215361,1.059203
97,"House",14606,.8011082,2,"AR","R","BETHUNE, Edwin Ruthvin, Jr.",.827,.961,.4805,.827,7,.8060481,-.0215361,1.059203
97,"House",14653,-1.074831,5,"CT","D","RATCHFORD, William Richard",-1.16,-.607,-.3035,-1.16,7,-.9920089,-.0215361,1.059203
97,"House",14879,-1.103154,30,"CA","D","MARTÍNEZ, Matthew G.",-1.19,,0,-1.19,7,-.5510643,-.0215361,1.059203
97,"House",14256,-.7349526,7,"CA","D","MILLER, George",-.8,-1.649,-1.10325,-.8,7,-1.31635,-.0215361,1.059203
97,"House",13033,-.7273997,23,"NY","D","PEYSER, Peter A.",-.792,-.774,-.387,-.792,7,-.7567807,-.0215361,1.059203
97,"House",11041,.1732775,19,"IL","R","RAILSBACK, Thomas Fisher",.162,.426,.1055714,.162,7,.1185309,-.0215361,1.059203
97,"House",14650,-.3403162,6,"MA","D","MAVROULES, Nicholas James",-.382,-.876,-.438,-.382,7,-.8702136,-.0215361,1.059203
97,"House",14291,.631169,1,"TX","D","HALL, Sam Blakeley, Jr.",.647,1.157,1.17275,.647,7,.9351674,-.0215361,1.059203
97,"House",14407,-1.224,12,"MI","D","BONIOR, David Edward",-1.318,-2.074,-.9529999,-1.318,7,-1.135772,-.0215361,1.059203
97,"House",14033,.5008824,21,"IL","R","MADIGAN, Edward Rell",.509,.773,.2708,.509,7,.4724398,-.0215361,1.059203
97,"House",14835,1.158924,42,"CA","R","HUNTER, Duncan Lee",1.206,,0,1.206,7,1.229488,-.0215361,1.059203
97,"House",10716,.2148182,15,"TX","D","de la GARZA, Eligio, II (Kika)",.206,.138,.391,.206,7,.0542908,-.0215361,1.059203
97,"House",10502,1.203297,17,"OH","R","ASHBROOK, John Milan",1.253,2.283,2.142857,1.253,7,2.116253,-.0215361,1.059203
97,"House",9017,.0713141,28,"NY","D","STRATTON, Samuel Studdiford",.054,-.051,-.0001429,.054,7,.1087066,-.0215361,1.059203
97,"House",13029,-.2572349,4,"CT","R","McKINNEY, Stewart Brett",-.294,.164,-.307,-.294,7,-.3610076,-.0215361,1.059203
97,"House",10579,.4187451,2,"CA","R","CLAUSEN, Donald Holst",.422,.009,.1302857,.422,7,.177873,-.0215361,1.059203
97,"House",14201,-1.127701,1,"OR","D","AuCOIN, Les",-1.216,-.362,-.36875,-1.216,7,-.8989805,-.0215361,1.059203
97,"House",14673,-1.503455,3,"MI","D","WOLPE, Howard Eliot, III",-1.614,-.605,-.3025,-1.614,7,-.9685966,-.0215361,1.059203
97,"House",10717,1.225956,2,"AL","R","DICKINSON, William Louis",1.277,.787,.704,1.277,7,.9402564,-.0215361,1.059203
97,"House",14638,-.6953002,3,"CO","D","KOGOVSEK, Raymond Peter",-.758,.177,.0885,-.758,7,-.4318572,-.0215361,1.059203
97,"House",12036,-1.516672,7,"WI","D","OBEY, David Ross",-1.628,-1.309,-1.266429,-1.628,7,-1.096596,-.0215361,1.059203
97,"House",12009,-1.572375,1,"MO","D","CLAY, William Lacy, Sr.",-1.687,-1.85,-1.196857,-1.687,7,-1.277632,-.0215361,1.059203
97,"House",14259,.2960113,6,"LA","R","MOORE, William Henson, III",.292,1.091,.67525,.292,7,.5812009,-.0215361,1.059203
97,"House",14239,.5924607,6,"IL","R","HYDE, Henry John",.606,.151,.28725,.606,7,.8262995,-.0215361,1.059203
97,"House",3078,-.4167888,15,"FL","D","FASCELL, Dante Bruno",-.463,-.822,-.7085714,-.463,7,-.8114656,-.0215361,1.059203
97,"House",14818,-.907724,22,"OH","D","ECKART, Dennis Edward",-.983,,0,-.983,7,-.7524684,-.0215361,1.059203
97,"House",10553,1.54412,26,"CA","R","ROUSSELOT, John Harbin",1.614,2.413,1.631,1.614,7,1.766802,-.0215361,1.059203
97,"House",14273,.542423,5,"PA","R","SCHULZE, Richard Taylor",.553,.984,.586,.553,7,.6119183,-.0215361,1.059203
97,"House",14875,1.054129,4,"OH","R","OXLEY, Michael Garver",1.095,,0,1.095,7,.9908708,-.0215361,1.059203
97,"House",12038,.035438,7,"TN","D","JONES, Ed",.016,.276,.5194286,.016,7,.297259,-.0215361,1.059203
97,"House",14633,.5962371,19,"TX","D","HANCE, Kent Ronald",.61,.777,.3885,.61,7,.4162592,-.0215361,1.059203
97,"House",10551,-1.691332,8,"NY","D","ROSENTHAL, Benjamin Stanley",-1.813,-1.374,-1.401,-1.813,7,-1.55115,-.0215361,1.059203
97,"House",14404,.088308,10,"GA","D","BARNARD, Druie Douglas, Jr.",.072,1.102,.7083333,.072,7,.2122302,-.0215361,1.059203
97,"House",14072,.2922349,12,"PA","D","MURTHA, John Patrick, Jr.",.288,.134,.231,.288,7,-.021495,-.0215361,1.059203
97,"House",14874,-.0948486,4,"MS","D","DOWDY, Charles Wayne",-.122,,0,-.122,7,-.1876187,-.0215361,1.059203
97,"House",14657,.6236162,9,"WI","R","SENSENBRENNER, Frank James, Jr.",.639,.841,.4205,.639,7,.926582,-.0215361,1.059203
97,"House",14821,.6783744,21,"CA","R","FIEDLER, Bobbi",.697,,0,.697,7,.7274743,-.0215361,1.059203
97,"House",14817,-.0514197,1,"MD","D","DYSON, Royden Patrick",-.076,,0,-.076,7,-.2015096,-.0215361,1.059203
97,"House",14402,.3413284,18,"OH","D","APPLEGATE, Douglas Earl",.34,.252,.3616667,.34,7,.2215136,-.0215361,1.059203
97,"House",14807,.5188204,8,"PA","R","COYNE, James Kitchenman, III",.528,,0,.528,7,.5188203,-.0215361,1.059203
97,"House",14667,-.4158447,2,"OK","D","SYNAR, Michael Lynn",-.462,.156,.078,-.462,7,-.5106283,-.0215361,1.059203
97,"House",14234,.4810562,13,"TX","D","HIGHTOWER, Jack English",.488,.443,.283,.488,7,.3174013,-.0215361,1.059203
97,"House",14456,1.231621,1,"VA","R","TRIBLE, Paul Seward, Jr.",1.283,1.12,.5446666,1.283,7,.8412144,-.0215361,1.059203
97,"House",3321,.1024696,2,"NC","D","FOUNTAIN, Lawrence H.",.087,.868,.8304285,.087,7,.7661455,-.0215361,1.059203
97,"House",14600,-.2024767,10,"MI","D","ALBOSTA, Donald Joseph",-.236,-.197,-.0985,-.236,7,-.1584292,-.0215361,1.059203
97,"House",14021,.719915,4,"MD","R","HOLT, Marjorie Sewell",.741,.991,1.0346,.741,7,.8614872,-.0215361,1.059203
97,"House",14238,-.8180339,2,"NJ","D","HUGHES, William John",-.888,-.512,-.2305,-.888,7,-.6396758,-.0215361,1.059203
97,"House",14233,.2053771,8,"NC","D","HEFNER, Willie Gathrel (Bill)",.196,.028,.143,.196,7,-.0541697,-.0215361,1.059203
97,"House",14438,.4480124,2,"UT","R","MARRIOTT, David Daniel",.453,.691,.4866666,.453,7,.7419715,-.0215361,1.059203
97,"House",14846,-.1684889,17,"NY","R","MOLINARI, Guy Victor",-.2,,0,-.2,7,-.0742918,-.0215361,1.059203
97,"House",14235,.2289798,5,"SC","D","HOLLAND, Kenneth Lamar",.221,-.482,.1265,.221,7,.1076234,-.0215361,1.059203
98,"House",14671,.0889505,17,"OH","R","WILLIAMS, Lyle",.148,.297,.0676667,.148,8,.0779835,.051022,1.090247
98,"House",6845,-.4118535,2,"KY","D","NATCHER, William Huston",-.398,-.121,.014625,-.398,8,-.1957846,.051022,1.090247
98,"House",14861,1.151095,2,"NM","R","SKEEN, Joseph Richard",1.306,1.393,.6965,1.306,8,1.01955,.051022,1.090247
98,"House",14066,1.15935,1,"AK","R","YOUNG, Donald Edwin",1.315,.172,.7075,1.315,8,.846725,.051022,1.090247
98,"House",14075,-1.279547,8,"MI","D","TRAXLER, Jerome Bob",-1.344,-.711,-.2381667,-1.344,8,-.3983814,.051022,1.090247
98,"House",14668,.5246317,2,"IA","R","TAUKE, Thomas Joseph",.623,.112,.245,.623,8,.4219225,.051022,1.090247
98,"House",11020,1.458365,3,"AR","R","HAMMERSCHMIDT, John Paul",1.641,1.135,1.044875,1.641,8,1.262868,.051022,1.090247
98,"House",15034,-.9465948,27,"CA","D","LEVINE, Meldon Edises",-.981,,0,-.981,8,-1.064389,.051022,1.090247
98,"House",14837,-.9034853,11,"CA","D","LANTOS, Thomas Peter",-.934,-.714,-.357,-.934,8,-1.157613,.051022,1.090247
98,"House",14857,-.7438884,2,"RI","R","SCHNEIDER, Claudine",-.76,-1.237,-.6185,-.76,8,-.9343068,.051022,1.090247
98,"House",14051,-.438453,1,"CO","D","SCHROEDER, Patricia Scott",-.427,-1.95,-.9258333,-.427,8,-.9302346,.051022,1.090247
98,"House",14449,1.574853,4,"AZ","R","RUDD, Eldon Dean",1.768,1.511,1.3195,1.768,8,1.567394,.051022,1.090247
98,"House",14813,1.297851,33,"CA","R","DREIER, David Timothy",1.466,1.68,.84,1.466,8,1.101729,.051022,1.090247
98,"House",14459,-.5210031,9,"MO","D","VOLKMER, Harold Lee",-.517,.065,.36625,-.517,8,.0125732,.051022,1.090247
98,"House",14281,-1.093351,4,"OR","D","WEAVER, James Howard",-1.141,-1.685,-1.2114,-1.141,8,-1.272099,.051022,1.090247
98,"House",14046,-1.085096,7,"NJ","R","RINALDO, Matthew John",-1.132,-.199,-.5336667,-1.132,8,-.7199064,.051022,1.090247
98,"House",12041,2.6691,12,"IL","R","CRANE, Philip Miller",2.961,1.706,1.993,2.961,8,1.899299,.051022,1.090247
98,"House",14617,-.2329949,1,"SD","D","DASCHLE, Thomas Andrew",-.203,-.428,-.2436667,-.203,8,-.4117893,.051022,1.090247
98,"House",15030,.5925063,12,"OH","R","KASICH, John Richard",.697,,0,.697,8,.8015494,.051022,1.090247
98,"House",10794,.86217,9,"MI","R","VANDER JAGT, Guy Adrian",.991,.681,.178125,.991,8,.5352395,.051022,1.090247
98,"House",14425,-.204561,1,"HI","D","HEFTEL, Cecil Landau",-.172,-1.208,-.36475,-.172,8,-.3137837,.051022,1.090247
98,"House",12046,.1715007,13,"NJ","R","FORSYTHE, Edwin Bell",.238,.776,.2047143,.238,8,.1890463,.051022,1.090247
98,"House",15046,-1.480419,3,"NY","D","MRAZEK, Robert Jan",-1.563,,0,-1.563,8,-.9394892,.051022,1.090247
98,"House",14463,-.9080715,17,"NY","D","WEISS, Theodore S.",-.939,-2.186,-1.497,-.939,8,-1.506163,.051022,1.090247
98,"House",15032,-1.032814,18,"CA","D","LEHMAN, Richard Henry",-1.075,,0,-1.075,8,-.5924518,.051022,1.090247
98,"House",15017,-.7686535,11,"NC","D","CLARKE, James McClure",-.787,,0,-.787,8,-.613095,.051022,1.090247
98,"House",15069,-.0082752,1,"GA","D","THOMAS, Robert Lindsay",.042,,0,.042,8,-.1073369,.051022,1.090247
98,"House",14055,-1.645519,10,"MA","D","STUDDS, Gerry Eastman",-1.743,-1.605,-1.372,-1.743,8,-1.472593,.051022,1.090247
98,"House",14621,-.5512715,11,"MA","D","DONNELLY, Brian Joseph",-.55,-.894,-.487,-.55,8,-.6160628,.051022,1.090247
98,"House",14612,.4429988,23,"PA","R","CLINGER, William Floyd, Jr.",.534,.394,.2023333,.534,8,.4803354,.051022,1.090247
98,"House",15028,-.1440242,6,"CT","R","JOHNSON, Nancy Lee",-.106,,0,-.106,8,.039612,.051022,1.090247
98,"House",14605,.7080764,1,"NE","R","BEREUTER, Douglas Kent",.823,.213,.1083333,.823,8,.4690964,.051022,1.090247
98,"House",15074,.3916343,26,"TX","D","VANDERGRIFF, Tommy (Tom) Joe",.478,,0,.478,8,.3916343,.051022,1.090247
98,"House",14217,-1.465743,7,"PA","D","EDGAR, Robert William",-1.547,-1.58,-1.313,-1.547,8,-1.503906,.051022,1.090247
98,"House",15020,.4631777,7,"OH","R","DeWINE, Michael",.556,,0,.556,8,.624193,.051022,1.090247
98,"House",14252,1.490468,7,"GA","D","McDONALD, Lawrence Patton",1.676,2.389,2.599,1.676,8,2.620792,.051022,1.090247
98,"House",14840,.4448333,26,"NY","R","MARTIN, David O'Brien",.536,-.302,-.151,.536,8,.237003,.051022,1.090247
98,"House",14441,-.0082752,22,"PA","D","MURPHY, Austin John",.042,-.002,-.083,.042,8,-.0319279,.051022,1.090247
98,"House",10075,.1916796,1,"MS","D","WHITTEN, Jamie Lloyd",.26,.168,1.0335,.26,8,.5141559,.051022,1.090247
98,"House",10595,-.9869526,29,"CA","D","HAWKINS, Augustus Freeman (Gus)",-1.025,-1.906,-1.31675,-1.025,8,-1.279191,.051022,1.090247
98,"House",633,-.2137332,3,"FL","D","BENNETT, Charles Edward",-.182,.043,.26075,-.182,8,-.1072242,.051022,1.090247
98,"House",14850,.0871161,14,"TX","D","PATMAN, William Neff",.146,.639,.3195,.146,8,.3476192,.051022,1.090247
98,"House",15058,1.42718,6,"CO","R","SCHAEFER, Daniel",1.607,,0,1.607,8,1.078267,.051022,1.090247
98,"House",13011,-1.445564,8,"CA","D","DELLUMS, Ronald V.",-1.525,-1.893,-1.700143,-1.525,8,-1.689746,.051022,1.090247
98,"House",7333,-.7218751,18,"FL","D","PEPPER, Claude Denson",-.736,-.588,-.4175,-.736,8,-.5341019,.051022,1.090247
98,"House",14652,.8273154,17,"CA","R","PASHAYAN, Charles, Jr.",.953,1.472,.9203333,.953,8,.8362285,.051022,1.090247
98,"House",14626,-.3953435,24,"TX","D","FROST, Jonas Martin",-.38,-.476,-.2166667,-.38,8,-.3429424,.051022,1.090247
98,"House",13003,-1.420799,1,"WI","D","ASPIN, Leslie",-1.498,-.856,-.8245714,-1.498,8,-.8740557,.051022,1.090247
98,"House",14842,.7172487,5,"FL","R","McCOLLUM, Ira William, Jr. (Bill)",.833,.591,.2955,.833,8,.7723508,.051022,1.090247
98,"House",13031,-1.181404,7,"MD","D","MITCHELL, Parren James",-1.237,-2.654,-1.726,-1.237,8,-1.720643,.051022,1.090247
98,"House",7343,-1.390531,7,"KY","D","PERKINS, Carl Dewey",-1.465,-.056,-.238875,-1.465,8,-.41277,.051022,1.090247
98,"House",14833,-1.504267,14,"MI","D","HERTEL, Dennis Mark",-1.589,-.515,-.2575,-1.589,8,-1.017194,.051022,1.090247
98,"House",14062,.1623284,2,"TX","D","WILSON, Charles",.228,.543,.1873333,.228,8,.1463396,.051022,1.090247
98,"House",15081,.1458184,7,"GA","D","DARDEN, George (Buddy)",.21,,0,.21,8,-.1714102,.051022,1.090247
98,"House",14809,1.001588,1,"ID","R","CRAIG, Larry Edwin",1.143,1.171,.5855,1.143,8,1.332027,.051022,1.090247
98,"House",10607,.029331,10,"PA","R","McDADE, Joseph Michael",.083,.053,-.25775,.083,8,-.1316639,.051022,1.090247
98,"House",14458,-1.535452,4,"MN","D","VENTO, Bruce Frank",-1.623,-1.058,-.807,-1.623,8,-1.182033,.051022,1.090247
98,"House",14823,-1.305229,1,"PA","D","FOGLIETTA, Thomas Michael",-1.372,-1.486,-.743,-1.372,8,-1.132218,.051022,1.090247
98,"House",14816,-.8218524,31,"CA","D","DYMALLY, Mervyn Malcolm",-.845,-.827,-.4135,-.845,8,-.6455668,.051022,1.090247
98,"House",14048,.0385032,7,"NC","D","ROSE, Charles Grandison, III",.093,-.364,.2386667,.093,8,-.1104792,.051022,1.090247
98,"House",12007,.3595315,4,"FL","D","CHAPPELL, William Venroe, Jr.",.443,.179,.718625,.443,8,.5660504,.051022,1.090247
98,"House",14681,-.6585866,13,"MI","D","CROCKETT, George William, Jr.",-.667,-1.721,-.651,-.667,8,-.8347462,.051022,1.090247
98,"House",15059,-1.412544,6,"MN","D","SIKORSKI, Gerald Edward",-1.489,,0,-1.489,8,-1.252863,.051022,1.090247
98,"House",14636,.5704929,1,"FL","D","HUTTO, Earl Dewitt",.673,.422,.2223333,.673,8,.1869213,.051022,1.090247
98,"House",12003,-.421943,19,"NY","D","BIAGGI, Mario",-.409,-.576,-.521875,-.409,8,-.5805678,.051022,1.090247
98,"House",15072,-1.099771,11,"NY","D","TOWNS, Edolphus",-1.148,,0,-1.148,8,-.9674906,.051022,1.090247
98,"House",14253,-1.183238,28,"NY","D","McHUGH, Matthew Francis",-1.239,-1.798,-1.0074,-1.239,8,-1.205447,.051022,1.090247
98,"House",14450,.747517,5,"MI","R","SAWYER, Harold Samuel",.866,.87,.41525,.866,8,.5292962,.051022,1.090247
98,"House",15037,1.164854,13,"FL","R","MACK, Connie, III",1.321,,0,1.321,8,1.255057,.051022,1.090247
98,"House",14072,-.4109363,12,"PA","D","MURTHA, John Patrick, Jr.",-.397,.288,.2405,-.397,8,-.021495,.051022,1.090247
98,"House",9017,.0394205,23,"NY","D","STRATTON, Samuel Studdiford",.094,.054,.006625,.094,8,.1087066,.051022,1.090247
98,"House",14856,-.8502863,2,"IL","D","SAVAGE, Gus",-.876,-1.776,-.888,-.876,8,-1.276374,.051022,1.090247
98,"House",14871,-.8264385,3,"OR","D","WYDEN, Ronald Lee",-.85,-1.735,-.8675,-.85,8,-1.101572,.051022,1.090247
98,"House",14653,-1.263954,5,"CT","D","RATCHFORD, William Richard",-1.327,-1.16,-.589,-1.327,8,-.9920089,.051022,1.090247
98,"House",12042,-.6714277,8,"NJ","D","ROE, Robert A.",-.681,-.415,-.43575,-.681,8,-.6248114,.051022,1.090247
98,"House",14635,.973154,6,"KY","R","HOPKINS, Larry Jones",1.112,.644,.2153333,1.112,8,.9081566,.051022,1.090247
98,"House",14070,.2558852,1,"OH","D","LUKEN, Thomas Andrew",.33,-.084,-.0762,.33,8,.0249577,.051022,1.090247
98,"House",15027,-.5512715,11,"PA","D","HARRISON, Frank Girard",-.55,,0,-.55,8,-.5512714,.051022,1.090247
98,"House",14238,-.3641579,2,"NJ","D","HUGHES, William John",-.346,-.888,-.362,-.346,8,-.6396758,.051022,1.090247
98,"House",14041,.9364651,4,"IL","R","O'BRIEN, George Miller",1.072,.685,.4618333,1.072,8,.5180922,.051022,1.090247
98,"House",12001,-.7741567,32,"CA","D","ANDERSON, Glenn Malcolm",-.793,.092,-.765625,-.793,8,-.535567,.051022,1.090247
98,"House",11000,.2687263,4,"AL","D","BEVILL, Tom",.344,.113,.521625,.344,8,.2540258,.051022,1.090247
98,"House",13056,.0779439,7,"LA","D","BREAUX, John Berlinger",.136,-.122,.5312857,.136,8,.4297166,.051022,1.090247
98,"House",14679,.1494873,3,"LA","D","TAUZIN, Wilbert Joseph (Billy)",.214,.252,.0913333,.214,8,.3391368,.051022,1.090247
98,"House",11037,.4714327,3,"AL","D","NICHOLS, William Flynt",.565,.788,.613625,.565,8,.6113487,.051022,1.090247
98,"House",14057,1.207046,7,"MO","R","TAYLOR, Gene",1.367,1.293,1.274667,1.367,8,1.241546,.051022,1.090247
98,"House",14451,-.0367091,4,"MO","D","SKELTON, Isaac Newton, IV (Ike)",.011,.313,.49775,.011,8,.0896808,.051022,1.090247
98,"House",14616,2.440711,39,"CA","R","DANNEMEYER, William Edwin",2.712,2.261,1.554333,2.712,8,2.108762,.051022,1.090247
98,"House",14651,.0577649,11,"FL","D","NELSON, Clarence William (Bill)",.114,-.651,-.0636667,.114,8,-.5686393,.051022,1.090247
98,"House",14462,.2852364,3,"OK","D","WATKINS, Wesley Wade",.362,.313,.6555,.362,8,.5923825,.051022,1.090247
98,"House",14284,-.5200859,1,"NH","D","D'AMOURS, Norman Edward",-.516,-.288,-.2202,-.516,8,-.3617212,.051022,1.090247
98,"House",14868,-.4668869,2,"MN","R","WEBER, John Vincent (Vin)",-.458,-.718,-.359,-.458,8,-.0170772,.051022,1.090247
98,"House",15061,.0733577,2,"KS","D","SLATTERY, James Charles",.131,,0,.131,8,-.0989443,.051022,1.090247
98,"House",14877,-.7026134,1,"CT","D","KENNELLY, Barbara Bailey",-.715,-.338,-.169,-.715,8,-.9131843,.051022,1.090247
98,"House",14402,.2036035,18,"OH","D","APPLEGATE, Douglas Earl",.273,.34,.35625,.273,8,.2215136,.051022,1.090247
98,"House",10732,-.5044931,9,"IN","D","HAMILTON, Lee Herbert",-.499,.003,-.442875,-.499,8,-.360633,.051022,1.090247
98,"House",10596,-.2834422,29,"NY","R","HORTON, Frank Jefferson",-.258,-.212,-.09525,-.258,8,-.2702454,.051022,1.090247
98,"House",15021,-.4338669,20,"IL","D","DURBIN, Richard Joseph",-.422,,0,-.422,8,-.6785036,.051022,1.090247
98,"House",15010,-.7934185,9,"VA","D","BOUCHER, Frederick C.",-.814,,0,-.814,8,-.5469564,.051022,1.090247
98,"House",2009,-.5191686,1,"MA","R","CONTE, Silvio Ottavio",-.515,-.525,-.675375,-.515,8,-.7589892,.051022,1.090247
98,"House",14015,-.1311831,22,"NY","R","GILMAN, Benjamin Arthur",-.092,-.845,-.5023333,-.092,8,-.3887782,.051022,1.090247
98,"House",15025,.6787252,2,"MS","R","FRANKLIN, William Webster",.791,,0,.791,8,.8547257,.051022,1.090247
98,"House",14429,.1843418,9,"GA","D","JENKINS, Edgar Lanier (Ed)",.252,.407,.478,.252,8,.1773268,.051022,1.090247
98,"House",14290,2.492993,22,"TX","R","PAUL, Ronald Ernest",2.769,1.049,1.6635,2.769,8,1.601125,.051022,1.090247
98,"House",15036,.0586822,5,"IL","D","LIPINSKI, William Oliver",.115,,0,.115,8,-.2598124,.051022,1.090247
98,"House",14471,-.3458134,15,"NY","R","GREEN, Sedgwick William (Bill)",-.326,-.52,-.56375,-.326,8,-.5000842,.051022,1.090247
98,"House",15050,-.9236642,12,"NY","D","OWENS, Major Robert Odell",-.956,,0,-.956,8,-1.387102,.051022,1.090247
98,"House",14274,-.8970647,2,"IN","D","SHARP, Philip Riley",-.927,-.505,-.2462,-.927,8,-.4174167,.051022,1.090247
98,"House",14291,-.2430844,1,"TX","D","HALL, Sam Blakeley, Jr.",-.214,.647,1.0676,-.214,8,.9351674,.051022,1.090247
