9993824 23 9MICHIGA 20001GRIFFIN    00100010000000000001010010111111111190000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9993828 45 6LOUISIA 10001GRIFFITH   00100616000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9993830 2317MICHIGA 10001GRIFFITHS  00100010000000000001010010111111111111119116111699999119600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9993831 2415OHIO    20001GRIFFITHS  00000000011277111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9993841 22 5INDIANA 10001GRISWOLD, G71161000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9993842 25 3WISCONS 20001GRISWOLD   00100710000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9993851 1422PENNSYL 20001GROSS      00100111011211171000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9993853 31 3IOWA    20001GROSS, H.  00100010000000000611616611111111161611111661116169666169100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9993867 7110CALIFOR 20001GUBSER     00100010000000000001010017711111111611111111196911599619100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9993874 4918TEXAS   20022GUILL, B.  00100000000000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9993885 32 2KANSAS  20001GUYER, U.S.11116111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9993888 1327NEW YOR 20001GWINN, R.  00100010000071117616117671167000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9993890 31 3IOWA    20001GWYNNE, J.W61116611111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9993901 7114CALIFOR 10001HAGEN  HARL00100010000000000001010011111111111910000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9993902 33 9MINNESO 53701HAGEN      00100010061171111661611611100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9993914 1422PENNSYL 10001HAINES, H.L16152000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9993924 2  1MAINE   20001HALE       00100010061111111611116611111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9993929 43 7FLORIDA 10001HALEY      00100010000000000001010016111111111611111666116199611111611161000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9993936 4712NORTH C 10011HALL       00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9993937 1334NEW YOR 20022HALL,E.A.  00100011111111111711771710000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9993946 13 1NEW YOR 20001HALL,L.W.  00100611111111111611116710000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9993963 22 2INDIANA 20022HALLECK, C.12216611111171111611111611111111711911700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9993967 13 4NEW YOR 20001HALPERN    00100010000000000001010010111111111111111111119911000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9994002 2  1MAINE   10001HAMLIN, S.M16167000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9994010 2411OHIO    10052HAMMOND, P.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9994024 1335NEW YOR 20001HANCOCK, C.11616611111117000006060060666006000000060000600000000060000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000
9994025 47 5NORTH C 10001HANCOCK, F.76111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9994031 12 2NEW JER 20001HAND, T.M. 00100010000017181661112111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9994043 73 3WASHING 10001HANSEN     00100010000000000001010010111001111111111196111699299619600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9994050 22 6INDIANA 20001HARDEN, C. 00100010000000000611111711111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9994064 40 2VIRGINI 10001HARDY, P.  00100010000000111161116616171111111191700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9994067 48 3SOUTH C 10001HARE       00100615172111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9994069 48 3SOUTH C 10001HARE, J.   00100010000000000161770000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9994071 32 3KANSAS  10001HARGIS     00000000000000000000000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9994075 24 3OHIO    10001HARLAN, B.B16161000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9994078 6198ARIZONA 10001HARLESS    00000000066611121000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9994081 2210INDIANA 10001HARMON     00000000000000000000000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9994082 22 5INDIANA 20001HARNESS    00000131111717111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9994095 31 9IOWA    10001HARRINGTON 00100716900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9994110 42 7ARKANSA 10001HARRIS, O. 00100010111111111161111617211171777000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9994121 40 2VIRGINI 10022HARRIS, W. 00000000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9994125 40 7VIRGINI 10001HARRISON,  00100010000000171157117116111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9994134 35 3NEBRASK 20022HARRISON,  00100010000000000001010711111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9994139 68 1WYOMING 20001HARRISON, W00100010000000000001016717111001111001700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9994142 1214NEW JER 10001HART, E.J. 16161616176611656161611111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9994151 2414OHIO    10001HARTER, D.W16161611100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
